#{"t_start": 1735094047.6079736, "env_id": "GraspEnv_v3"}
r,l,t
-8.899023,9,7.052973
-6.979049,9,7.05653
-8.562069,9,7.060268
-3.901048,9,7.064061
-4.631561,9,7.06755
-4.243244,9,7.07124
-4.340977,9,7.07588
-4.639721,9,7.105693
0.150335,4,7.10823
-7.282694,9,7.112027
0.982416,1,7.113377
-5.612295,9,7.116835
-4.726749,9,7.120788
-5.953042,9,7.124429
-2.680157,9,7.128437
-8.370981,9,7.131957
0.994016,1,7.13313
-2.175572,9,7.160738
-7.906295,9,7.164345
0.829655,1,7.165515
-6.098537,9,7.169506
-4.699414,9,7.17312
-7.12993,9,7.177024
-7.340649,9,7.180715
-4.771621,9,7.184212
-7.683337,9,7.187943
0.920217,1,7.189136
-8.796857,9,7.219126
-5.838974,9,7.22268
-7.19956,9,7.226857
-8.98517,9,7.230839
-3.280316,7,7.233829
-7.945089,9,7.237627
-8.969379,9,7.241616
-5.336445,9,7.245466
-2.502056,9,7.248958
-6.396867,9,7.252441
0.942161,1,7.280318
-8.455766,9,7.283996
-2.260206,9,7.28764
-6.686305,9,7.291703
0.897652,1,7.292871
-5.548609,9,7.29653
-6.413676,9,7.299989
-8.698326,9,7.303648
-5.325935,9,7.30722
-5.856356,9,7.310801
-6.443752,9,7.341387
-3.946332,9,7.345336
-5.299132,9,7.348812
-8.842901,9,7.352818
-7.707757,9,7.356384
-2.278028,9,7.360309
-3.674174,9,7.364034
-2.813176,9,7.367503
-4.757255,9,7.371126
0.869323,1,7.372304
-4.731488,9,7.405088
-8.071291,9,7.409098
-4.069994,9,7.412884
-7.573362,9,7.416387
-4.315617,9,7.420224
-6.584096,9,7.423785
-2.437357,9,7.427424
-4.340066,9,7.431015
-5.116973,9,7.434601
-3.132023,9,7.438119
-7.177018,9,7.468515
0.8858,1,7.469713
-6.418215,9,7.473223
-3.432182,9,7.477011
-8.021726,9,7.481092
-8.666567,9,7.484688
-6.274523,9,7.488213
-8.062905,9,7.492214
-4.440768,9,7.496485
0.898963,1,7.497677
-4.09482,9,7.527886
-1.891249,5,7.530397
0.909089,1,7.531755
-1.799229,9,7.535361
-4.867358,9,7.538843
-6.623914,9,7.54269
-6.024679,9,7.546818
-8.687286,9,7.550407
-8.746094,9,7.553978
-4.767262,9,7.558012
0.943662,1,7.586622
-7.618202,9,7.590136
-3.835211,9,7.593767
0.336142,2,7.595747
-5.383851,9,7.599349
-4.480923,9,7.602965
-5.019272,9,7.606469
-6.274124,9,7.610135
0.92624,1,7.611322
-8.931735,9,7.615004
0.917277,1,7.642611
-8.609833,9,7.646706
0.857051,1,7.647916
0.922431,1,7.649117
-8.540725,9,7.652652
-6.598428,9,7.656195
-2.801296,9,7.660066
-6.943985,9,7.664107
-4.578764,9,7.667778
-7.921153,9,7.67148
-8.209013,9,7.704101
-0.518663,5,7.706468
-7.213182,9,7.710276
0.961778,1,7.711724
-8.466418,9,7.715313
-8.151478,9,7.71902
0.983226,1,7.720156
-8.567894,9,7.723666
-3.398636,9,7.727252
-8.006317,9,7.731164
-3.534468,9,7.763679
-2.576096,9,7.76739
-2.538214,9,7.770921
-8.632927,9,7.774839
-8.150252,9,7.778981
-5.868632,9,7.782629
-7.854234,9,7.786248
-8.508478,9,7.789821
-5.2779,9,7.793569
-1.7846,9,7.797544
0.895334,1,7.824778
-8.542549,9,7.828926
-5.564784,9,7.832494
-7.515615,9,7.836187
-1.968824,9,7.839686
-3.554371,9,7.843474
0.887823,1,7.84467
-8.750657,9,7.848277
-7.704825,9,7.851941
-8.246429,9,7.855635
-8.95881,9,7.887541
-3.745943,9,7.891381
-2.987937,9,7.895359
0.915746,1,7.896553
-7.263472,9,7.900123
-7.220362,9,7.903689
-7.406698,9,7.907717
-5.502062,9,7.911238
-7.83828,9,7.914968
-8.057171,9,7.918587
-5.562645,9,7.949392
-5.027991,9,7.95302
-5.581827,9,7.956594
-8.778749,9,7.96063
-3.122593,9,7.964555
-8.869072,9,7.968223
-6.460339,9,7.97176
-6.020693,9,7.975619
-7.747341,9,7.979579
-7.10128,9,7.983195
-3.223382,9,8.014093
-2.120564,9,8.017794
-3.284723,9,8.021353
-3.981975,9,8.025282
-6.382025,9,8.029309
-5.262751,9,8.032899
0.530762,3,8.034793
-8.675095,9,8.038401
-5.861669,9,8.042498
-3.790095,9,8.046374
-8.150796,9,8.0791
-2.297287,9,8.082722
-8.938723,9,8.086356
-6.919325,9,8.089883
-5.777016,9,8.093632
-3.990961,9,8.097575
-3.773228,9,8.101254
-7.295592,9,8.104887
-7.388569,9,8.108827
-8.169578,9,8.1128
-4.729798,9,8.144
-4.717347,9,8.148149
-8.026944,9,8.152049
0.845491,1,8.153239
-6.38766,9,8.156738
-3.251788,9,8.160306
-7.51836,9,8.164366
-7.130177,9,8.168038
-8.628585,9,8.171598
-2.578802,9,8.175617
-0.155709,5,8.2052
-7.493063,9,8.20902
-4.596636,9,8.213409
-7.848552,9,8.217018
-5.597352,9,8.220668
-4.605009,9,8.224397
-7.176039,9,8.227983
-1.013101,4,8.230174
0.880568,1,8.231356
-4.589735,9,8.235087
-5.524834,9,8.266354
-5.067447,9,8.270001
-6.378502,9,8.273532
0.144901,4,8.275908
-8.162044,9,8.279745
-2.768448,9,8.283319
-8.667307,9,8.286893
-4.691084,9,8.290499
-6.531334,9,8.2942
-5.183572,9,8.297844
0.962527,1,8.324086
-2.255248,9,8.327784
-2.941529,9,8.331428
-2.575132,9,8.335354
-5.342419,9,8.338994
-8.758406,9,8.343187
-1.74058,9,8.347016
-3.809911,9,8.350541
-8.488373,9,8.354276
-7.516645,9,8.358367
-4.582384,9,8.388884
-8.964914,9,8.392828
-5.834039,9,8.396602
-3.326906,9,8.400082
-2.935365,9,8.404053
-5.227167,9,8.408133
-4.543542,9,8.411952
0.817013,1,8.413115
-7.289686,9,8.416559
-3.011735,9,8.420374
-7.710434,9,8.449678
0.865748,1,8.450884
-0.892827,8,8.454317
-8.120037,9,8.458284
-8.638734,9,8.461961
-8.315989,9,8.465456
-8.589741,9,8.469114
-7.884202,9,8.472626
0.957288,1,8.473781
0.909216,1,8.475348
-5.703082,9,8.505681
-8.514957,9,8.509712
-7.116716,9,8.513386
-6.835315,9,8.516959
-8.818451,9,8.52053
-8.912793,9,8.524517
-8.3972,9,8.528317
-5.128283,9,8.531814
-8.992324,9,8.535535
-6.01155,9,8.539078
-8.085778,9,8.569558
-7.807164,9,8.573218
-7.996069,9,8.576967
-2.611408,9,8.580763
-4.560094,9,8.584534
-8.738041,9,8.58818
-4.33308,9,8.592237
-2.163637,9,8.595922
-4.042468,9,8.599414
0.364364,3,8.601181
-4.258292,9,8.635918
-8.531761,9,8.639439
-4.997753,9,8.643163
-1.726121,9,8.646964
-8.725921,9,8.650415
-7.894071,9,8.65404
-8.616414,9,8.658059
-6.6356,9,8.661858
-8.798567,9,8.665322
-2.655316,9,8.668792
-8.285807,9,8.699967
-4.415339,9,8.703849
-6.860985,9,8.707836
-7.313272,9,8.711662
-7.547689,9,8.715138
-8.798991,9,8.718803
-8.753543,9,8.722311
-8.016011,9,8.726168
-8.490226,9,8.729799
-3.202974,9,8.733264
-2.663495,9,8.764418
-6.553931,9,8.768546
-7.441432,9,8.772178
0.976065,1,8.773456
-3.885423,9,8.777042
-4.377196,9,8.780666
-2.695471,9,8.784137
-3.577945,9,8.787879
-6.922759,9,8.791961
-4.927972,9,8.795815
-4.000804,9,8.827312
-4.342373,9,8.830908
-6.533071,9,8.83463
-6.036463,9,8.838309
-7.502076,9,8.842254
-8.907098,9,8.846036
-7.0918,9,8.849519
-7.058107,9,8.853163
-7.618283,9,8.856683
-7.501932,9,8.860261
-7.834186,9,8.89536
-7.648836,9,8.898885
-7.453055,9,8.902776
-3.399841,9,8.906375
-4.929217,9,8.910277
-1.855022,9,8.913958
-7.420215,9,8.917722
-7.848652,9,8.921249
-5.327927,9,8.925243
0.811507,1,8.926409
-8.873898,9,8.955885
0.957035,1,8.957157
-7.403109,9,8.960725
-3.22917,9,8.964286
-8.335086,9,8.968167
0.944945,1,8.969338
-6.691614,9,8.972821
-7.398866,9,8.976771
-5.376234,9,8.980342
0.822444,1,8.981537
-4.726692,9,9.010275
-8.734383,9,9.013982
-8.256533,9,9.017458
-8.446641,9,9.021139
-6.116963,9,9.025273
0.821038,1,9.026439
-5.715007,9,9.030056
-3.988847,9,9.033524
-7.864075,9,9.037371
-8.812311,9,9.041367
-4.530462,9,9.072464
-3.616929,9,9.076336
-5.860723,9,9.080019
-8.311305,9,9.083508
-8.537486,9,9.087321
-7.166169,9,9.091502
-8.822473,9,9.095357
-6.198514,9,9.098928
-2.393117,9,9.102718
-7.960266,9,9.106341
-6.542795,9,9.137039
-2.167965,9,9.141042
-3.90168,9,9.144582
-8.666895,9,9.148111
-6.212712,9,9.151704
-8.213765,9,9.155265
-5.337421,9,9.159283
-6.869568,9,9.163041
-4.218293,9,9.166497
0.963858,1,9.167659
0.829491,1,9.195795
-3.941144,9,9.199403
-7.431166,9,9.203652
-2.118013,9,9.207427
-4.614917,9,9.211057
-3.889638,9,9.214665
-8.354086,9,9.21831
0.827568,1,9.219488
-6.310381,9,9.223102
-8.935251,9,9.227222
-7.52256,9,9.258053
-6.437627,9,9.261908
-5.983626,9,9.265395
-7.062947,9,9.269281
-7.27181,9,9.272771
-3.535967,9,9.276822
-3.1622,9,9.280585
-5.484161,9,9.284346
-7.999831,9,9.28789
-2.526815,9,9.29162
-8.834193,9,9.321019
-5.433045,9,9.324779
-8.78371,9,9.328653
-2.801743,9,9.332168
-8.011345,9,9.335943
-4.308971,9,9.339482
0.907182,1,9.340636
-4.3061,9,9.344415
-8.29097,9,9.348
-5.447922,9,9.351499
-8.700045,9,9.381689
-4.20739,9,9.385671
-8.548348,9,9.389219
-3.24777,9,9.393232
-8.076382,9,9.396967
-8.04329,9,9.400425
-4.571372,9,9.404024
-8.881541,9,9.407774
-3.786258,9,9.411688
-8.821093,9,9.415251
-7.699937,9,9.44826
0.944742,1,9.449445
-4.440732,9,9.453471
-4.95257,9,9.457158
-4.468067,9,9.460759
-7.001689,9,9.46433
0.916271,1,9.465497
-8.908616,9,9.469136
-8.385941,9,9.472723
-4.352036,9,9.476813
-0.659727,4,9.505668
-7.492102,9,9.509661
-8.179526,9,9.513454
-6.617489,9,9.51698
-4.942942,9,9.520812
-7.313467,9,9.524748
0.968781,1,9.52594
-4.655826,9,9.529704
-6.348294,9,9.533154
-8.935761,9,9.536746
-4.430762,9,9.56685
-5.193738,9,9.570582
-6.89345,9,9.574518
-7.293562,9,9.578305
-8.068612,9,9.581782
-4.309066,9,9.585425
0.838489,1,9.586601
-3.524168,9,9.590188
-8.113322,9,9.594569
-7.317232,9,9.598125
-0.84787,6,9.625308
-8.724172,9,9.629156
-5.234241,9,9.632655
0.962114,1,9.634061
-7.082883,9,9.637785
-5.535169,9,9.641447
-5.414283,9,9.645227
-7.507095,9,9.648675
-8.98322,9,9.65242
-4.261009,9,9.655956
-3.096989,9,9.686226
0.866406,1,9.687514
-8.705143,9,9.691474
-2.844747,9,9.695245
-8.425565,9,9.698734
-5.332401,9,9.702663
0.915542,1,9.703866
-4.57095,9,9.707664
-4.511133,9,9.711466
0.928655,1,9.712702
0.907108,1,9.741267
-7.450417,9,9.745272
-8.897199,9,9.748774
-2.717334,9,9.752676
-3.203,9,9.756249
0.571975,2,9.757762
-6.205826,9,9.761609
-2.724833,9,9.765078
-8.300891,9,9.768747
-5.937067,9,9.772251
-5.763162,9,9.803644
0.982076,1,9.804899
-4.85985,9,9.80864
-8.999992,9,9.812468
-4.400689,9,9.815928
-7.930213,9,9.819777
-2.720157,9,9.82336
-5.630752,9,9.827235
-5.115615,8,9.830558
-6.221353,9,9.834313
-8.082603,9,9.862795
-2.294663,9,9.866266
-8.974267,9,9.870174
0.91982,1,9.871354
-8.792429,9,9.875377
-6.934152,9,9.879151
-8.978922,9,9.88263
-6.326765,9,9.886329
0.943733,1,9.887489
-6.756789,9,9.891464
0.825942,1,9.91939
-3.18302,9,9.922877
-8.74919,9,9.926825
0.912616,1,9.928293
-4.972054,9,9.93182
-8.951221,9,9.935809
0.907848,1,9.936981
-8.688369,9,9.940468
0.841882,1,9.941775
-7.358625,9,9.945509
-7.293281,9,9.97696
0.839244,1,9.978303
-8.033988,9,9.98178
-5.161269,9,9.985666
-8.732084,9,9.989302
-4.379899,9,9.993265
-7.578427,9,9.996962
-1.957759,9,10.000743
-7.578834,9,10.004275
-5.877804,9,10.008059
-2.725815,9,10.038499
0.185788,4,10.040828
-5.195819,9,10.044432
-5.851545,9,10.048027
-5.053443,9,10.051849
-3.043334,9,10.055511
-6.246205,9,10.059373
-6.100062,9,10.063113
-6.075329,9,10.066602
-2.902243,9,10.070198
-8.837938,9,10.103955
-2.230005,9,10.107725
-8.776492,9,10.111635
0.90727,1,10.112809
-8.401164,9,10.116296
-5.145575,9,10.120184
-3.514961,9,10.12415
-1.783457,9,10.127693
0.890501,1,10.128963
-5.63972,9,10.132558
-5.844102,9,10.162227
-6.583009,9,10.165693
-7.793539,9,10.169647
-7.49324,9,10.173213
-7.463744,9,10.177144
-3.964863,9,10.180742
-8.070569,9,10.184398
0.910984,1,10.185564
0.973272,1,10.186785
-7.395601,9,10.190337
-4.880291,9,10.220052
0.837589,1,10.221314
-5.194115,9,10.225311
-8.812643,9,10.22914
-8.783644,9,10.232629
-3.129607,9,10.236646
-3.037234,9,10.240297
0.813877,1,10.24184
-7.182918,9,10.245555
-6.123257,9,10.249015
0.961734,1,10.278832
0.95896,1,10.280014
-2.061709,9,10.283489
-4.067039,9,10.287213
-2.144567,9,10.290757
0.861594,1,10.292766
-2.988022,9,10.296417
0.863731,1,10.297604
-6.89974,9,10.301223
0.929911,1,10.30238
-6.018935,9,10.335129
-8.398949,9,10.338759
-8.553623,9,10.342886
-8.183918,9,10.346642
-2.272412,9,10.350078
-8.238707,9,10.353702
-7.525224,9,10.357176
-8.464394,9,10.361103
-4.57625,9,10.364693
-3.973672,9,10.368159
-8.488088,9,10.399983
-8.131365,9,10.404038
-8.890877,9,10.407655
-6.672428,9,10.411581
-7.796398,9,10.415058
-2.814445,9,10.418802
-7.840921,9,10.422296
0.333619,2,10.423785
-6.864822,9,10.427666
-5.530351,9,10.431282
-5.702325,9,10.461882
-4.465127,9,10.465382
-4.195866,9,10.469286
-7.45833,9,10.472793
-0.90858,6,10.475947
-6.56554,9,10.479746
-8.971289,9,10.483295
-7.83109,9,10.487163
-7.304118,9,10.490712
-5.626746,9,10.494374
-8.554267,9,10.527135
-8.979314,9,10.530714
-2.125934,9,10.534695
-7.836038,9,10.538496
-8.809061,9,10.542673
-7.73325,9,10.546692
-2.100473,9,10.550163
-4.802845,9,10.553901
0.845451,1,10.555138
-3.926094,9,10.559116
-7.849909,9,10.592264
-4.857872,9,10.596062
-5.618567,9,10.599536
0.819773,1,10.600827
-8.643231,9,10.604441
-3.008014,9,10.608029
-5.341303,9,10.61187
-7.876264,9,10.615357
-2.963897,9,10.619067
-3.855758,9,10.622683
-7.294514,9,10.654344
-8.325522,9,10.658327
-5.984852,9,10.662371
-4.790254,9,10.665877
-6.286424,9,10.669838
-2.106173,9,10.673392
-6.700171,9,10.677316
-8.976764,9,10.681041
-7.797159,9,10.68474
-3.212381,9,10.688245
-4.907195,9,10.720288
-2.045542,9,10.723922
-5.812125,9,10.727623
-4.770978,9,10.731234
0.962945,1,10.732408
-6.679781,9,10.736209
-3.48174,9,10.739833
0.853278,1,10.741078
-8.539789,9,10.744906
-6.800189,9,10.748533
-8.699497,9,10.780733
0.851532,1,10.781921
-8.641624,9,10.785785
-7.564278,9,10.789342
-3.455457,9,10.793197
-0.848879,5,10.795879
-2.943265,9,10.79939
-8.646774,9,10.803057
-3.29301,9,10.806572
-6.639322,9,10.810386
-4.405474,9,10.84063
0.995017,1,10.841932
-4.078287,9,10.845895
-7.166642,9,10.849403
-8.88925,9,10.853335
-2.034059,9,10.85683
-8.29517,9,10.860585
-5.909937,9,10.864335
-7.661532,9,10.868129
-8.409191,9,10.871695
0.983063,1,10.902793
-0.174959,6,10.905598
-7.909859,9,10.90948
-8.852629,9,10.913411
-7.32211,9,10.916867
-2.471304,9,10.920536
-3.950966,9,10.924047
0.978901,1,10.925316
-8.481953,9,10.929193
-5.844083,9,10.932662
0.687638,2,10.960959
-8.406031,9,10.964649
-2.896205,9,10.968556
-6.546061,9,10.972193
-8.162914,9,10.976119
-2.441662,9,10.98003
0.940503,1,10.981221
-8.570987,9,10.984839
-3.680041,9,10.988344
-8.459882,9,10.992182
-8.314482,9,11.023537
0.94001,1,11.024906
-0.433939,4,11.027058
-5.546054,9,11.030738
-3.559829,9,11.03468
-3.825245,9,11.038288
-8.90882,9,11.042158
-6.874802,9,11.046125
-2.016645,9,11.049622
0.982493,1,11.050913
-8.27972,9,11.081592
-7.666194,9,11.085838
-5.373114,9,11.089448
-1.758654,9,11.093433
-8.06164,9,11.097284
-5.589906,9,11.100744
-6.691496,9,11.104419
-8.054597,9,11.108477
-1.742011,9,11.112515
-8.226999,9,11.115975
-6.27374,9,11.147784
-8.815781,9,11.151913
-6.58122,9,11.15556
-5.886637,9,11.159526
-5.980854,9,11.163418
-8.760869,9,11.166891
-5.484429,9,11.170511
-3.323696,9,11.174341
-7.076943,9,11.17821
-2.721228,9,11.181797
-3.777921,9,11.211834
-8.679157,9,11.21539
0.894196,1,11.21656
-6.883037,9,11.220488
-6.915418,9,11.224096
-7.894899,9,11.227769
-8.890922,9,11.231376
-8.840948,9,11.235097
-3.461153,9,11.238754
0.878973,1,11.239985
-5.913385,9,11.271244
-4.072006,9,11.275205
-8.210207,9,11.279199
-4.399874,9,11.282697
-8.300741,9,11.286616
-2.26131,9,11.290218
-5.61476,9,11.29409
-7.324572,9,11.297789
-5.672518,9,11.301562
-3.187359,9,11.305222
0.990754,1,11.3341
-2.944883,9,11.337734
-7.985815,9,11.341814
-7.01298,9,11.345651
0.8611,1,11.346854
-8.749066,9,11.350394
-4.746422,9,11.354209
-8.102449,9,11.358298
-8.66997,9,11.362227
-7.986684,9,11.365698
-7.219299,9,11.396819
-8.359157,9,11.400344
-0.862878,9,11.40402
-7.103983,9,11.407586
-2.231847,9,11.411512
-4.754244,9,11.415103
-5.954877,9,11.418823
-5.919721,9,11.422458
-5.06813,9,11.426378
-4.37735,9,11.430316
-7.586929,9,11.464324
-4.852405,9,11.468311
-8.332805,9,11.471913
-4.88269,9,11.475911
0.933059,1,11.477168
-7.843107,9,11.480914
-7.650309,9,11.48465
-2.936876,9,11.488308
-5.756433,9,11.492129
-8.667337,9,11.496119
-3.790225,9,11.526592
-4.407893,9,11.530408
-3.856787,9,11.533898
-3.56436,9,11.537573
-0.562569,3,11.539365
-8.916086,9,11.543238
-5.102023,9,11.546965
-5.205562,9,11.550458
-5.345226,9,11.554061
-8.121774,9,11.557871
-6.854234,9,11.593339
-2.824743,9,11.597258
0.880735,1,11.598419
-8.257167,9,11.602348
-7.738664,9,11.605948
-6.752583,9,11.609954
-4.405649,9,11.61373
0.98824,1,11.614901
0.976074,1,11.61605
-8.908697,9,11.619902
0.909105,1,11.647013
-8.644251,9,11.650897
-5.490549,9,11.6547
0.985532,1,11.655962
-6.841269,9,11.659796
-6.010884,9,11.663627
-0.698475,7,11.666531
-4.593136,9,11.670145
-5.756449,9,11.673653
-7.688283,9,11.677405
-3.3038,9,11.708899
-3.006969,9,11.712768
-7.136811,9,11.716245
-0.725344,8,11.719909
-6.552391,9,11.723523
-8.765984,9,11.727358
-6.400896,9,11.731004
-3.208562,9,11.734721
-7.008398,9,11.738373
-7.01707,9,11.74234
-8.090894,9,11.773378
-5.111106,9,11.777207
0.840234,1,11.778464
-5.973676,9,11.78201
-7.034174,9,11.785876
-5.731501,9,11.789517
0.983611,1,11.790887
-5.684874,9,11.794861
-2.856346,9,11.798547
-3.000816,9,11.802415
-8.027548,9,11.831827
-7.503783,9,11.835735
-1.772244,5,11.83821
-7.761414,9,11.842138
-8.958682,9,11.846107
-8.573334,9,11.849584
-3.938303,9,11.853281
-7.24379,9,11.856836
-8.866026,9,11.860634
-5.422155,9,11.864309
-7.182463,9,11.894846
-4.738026,9,11.898545
-3.772794,9,11.902544
-5.101811,9,11.906117
-7.573996,9,11.910044
-3.230962,9,11.913924
-8.60294,9,11.91762
-6.212375,9,11.921222
-4.413087,9,11.925132
-4.709274,9,11.929157
0.316361,2,11.958462
-0.211578,5,11.960861
-5.600699,9,11.964538
-8.045612,9,11.968354
-4.440374,9,11.97197
-8.886923,9,11.976001
-3.835106,7,11.979146
-8.872609,9,11.982619
0.944721,1,11.984039
-3.451772,9,11.987568
-3.06388,9,12.019301
-4.565814,9,12.022949
-7.80291,9,12.026927
-8.497401,9,12.03067
-3.374561,9,12.034435
-7.231343,9,12.038098
-7.254935,9,12.042005
-3.490684,9,12.045823
0.880697,1,12.046999
-4.679251,9,12.050708
-8.16257,9,12.082714
-6.154519,9,12.086746
0.139089,4,12.088882
-8.617773,9,12.092642
-6.626342,9,12.096383
-8.768368,9,12.099848
-7.453102,9,12.103582
-2.247336,9,12.107279
-7.346981,9,12.110945
-7.787465,9,12.114552
-8.604734,9,12.14293
-8.358717,9,12.146669
-5.19262,9,12.150123
-2.504446,9,12.153812
-7.908346,9,12.157485
-8.325798,9,12.161131
-7.054218,9,12.164718
-6.144134,9,12.168337
-8.432747,9,12.171823
-4.907225,9,12.175722
-7.637559,9,12.20676
-5.298231,9,12.210654
-4.997463,9,12.214356
-8.254367,9,12.218508
-7.134033,9,12.222172
-8.553359,9,12.226106
-7.994419,9,12.230011
-8.39157,9,12.233473
0.932928,1,12.234921
-6.446842,9,12.238378
-7.178847,9,12.269816
0.967375,1,12.271084
-6.200632,9,12.274891
0.90061,1,12.27616
-4.275587,9,12.279983
-8.946533,9,12.283841
-7.027792,9,12.287547
-8.717025,9,12.291136
-5.305634,9,12.295005
0.93701,1,12.296275
-4.187636,9,12.325104
0.954248,1,12.326371
-5.751286,9,12.330263
0.901053,1,12.33142
-6.18492,9,12.335352
-7.496794,9,12.339
-4.88758,9,12.342988
-7.686532,9,12.346822
-8.239388,9,12.350315
0.933701,1,12.35158
-4.226623,9,12.381202
-5.414962,9,12.385112
-8.263595,9,12.388696
-5.553985,9,12.392616
-5.56173,9,12.396457
-6.485711,9,12.399902
0.837904,1,12.401189
-3.460714,9,12.40471
0.855991,1,12.4059
-4.57163,9,12.409834
-3.004489,9,12.441057
-4.946043,9,12.445076
-7.866652,9,12.448621
-8.808477,9,12.452507
-8.7031,9,12.456077
-5.034037,9,12.459847
-5.377529,9,12.463594
-4.730749,9,12.467042
-4.604967,9,12.470636
0.885761,1,12.471829
-6.840163,9,12.50172
-8.350015,9,12.505233
-8.68683,9,12.509027
-8.201946,9,12.512931
-5.859502,9,12.516403
-1.596297,8,12.519856
-5.586499,9,12.523473
-3.108426,9,12.527158
-3.804519,9,12.53082
-5.2969,9,12.534325
-4.913097,9,12.565525
-7.040507,9,12.569405
-0.771283,4,12.571463
0.93363,1,12.572613
-6.202018,9,12.576443
-8.444469,9,12.580251
-7.268837,9,12.583753
-1.061104,7,12.586778
-3.617104,9,12.590305
-3.608332,9,12.594051
-8.219093,9,12.624329
-8.900716,9,12.628211
-6.513083,9,12.631828
0.915113,1,12.632996
-8.504825,9,12.63698
-5.475954,9,12.640487
-8.534313,9,12.644176
0.987163,1,12.645507
-5.52733,9,12.649016
-8.022826,9,12.652733
0.931289,1,12.680611
-2.560639,9,12.684495
-7.501043,9,12.688112
-8.207489,9,12.692001
-8.425062,9,12.695861
0.876692,1,12.697017
0.978291,1,12.698191
-6.073233,9,12.702148
-5.199308,9,12.705794
-8.791471,9,12.709718
-8.755662,9,12.73855
-7.343494,9,12.742453
-6.635775,9,12.746358
-5.183707,9,12.749855
-8.219749,9,12.7539
-4.835163,9,12.75751
-0.412349,5,12.760012
-7.971441,9,12.763853
-5.950332,9,12.767327
0.834096,1,12.768598
-4.010111,9,12.797763
-4.40737,9,12.801746
-8.289832,9,12.805443
-6.568158,9,12.809367
0.967002,1,12.810553
-8.463171,9,12.81426
-8.015349,9,12.818036
-5.507937,9,12.821723
-6.743901,9,12.825543
-6.59158,9,12.829433
-8.642022,9,12.862743
-5.877537,9,12.866257
-8.100298,9,12.870021
-4.835144,9,12.87359
-7.203938,9,12.877367
-8.564231,9,12.881093
-7.617455,9,12.884743
-8.257578,9,12.888274
-8.553104,9,12.892083
-7.586402,9,12.896053
-7.078019,9,12.930271
-8.887737,9,12.933761
-8.35237,9,12.937484
-4.946898,9,12.941194
-8.139719,9,12.945081
-6.580856,9,12.948664
-6.730247,9,12.952455
-7.547499,9,12.955972
-4.127471,9,12.959781
0.838882,1,12.960991
-5.915904,9,12.994284
-8.101908,9,12.997917
-4.494468,9,13.001851
0.892716,1,13.003017
-7.91779,9,13.006502
-7.273643,9,13.010406
-0.708824,4,13.012703
-8.129334,9,13.016159
-8.852049,9,13.019843
-8.001464,9,13.023352
-5.723386,9,13.056372
-7.404606,9,13.060211
-7.397272,9,13.063931
-8.959631,9,13.067674
-3.457284,9,13.071301
-4.429171,9,13.075176
0.901137,1,13.076353
-2.00233,9,13.080223
-3.91425,9,13.083723
-7.867622,9,13.087199
-8.426529,9,13.117545
-7.925468,9,13.121015
-8.016568,9,13.124506
-8.11839,9,13.128903
-3.622824,9,13.132548
-7.75465,9,13.136205
-7.997564,9,13.139738
-5.975092,9,13.143264
-4.488453,9,13.147297
-8.403861,9,13.150941
0.953258,1,13.181279
-7.97249,9,13.18481
0.107986,5,13.187158
-7.485128,9,13.190665
-4.454599,9,13.194241
-5.641374,9,13.197983
-7.304545,9,13.201603
0.869117,1,13.20277
-2.853359,9,13.206332
-5.591586,9,13.210271
-8.700397,9,13.238799
-8.372215,9,13.242694
-6.883369,9,13.247046
-7.642472,9,13.250566
-5.059495,9,13.254076
-6.640212,9,13.257639
-3.872433,9,13.261585
-8.96942,9,13.265352
0.892817,1,13.266608
0.831343,1,13.267816
-5.908065,9,13.299855
-6.355833,9,13.303422
-5.73562,9,13.306922
-6.968223,9,13.310631
-8.02679,9,13.314616
-8.287165,9,13.318325
-8.825116,9,13.321869
0.851804,1,13.323027
-7.319234,9,13.327033
-8.522799,9,13.330712
-5.053423,9,13.361797
-3.225059,9,13.365499
-6.78442,9,13.369152
-5.50504,9,13.372672
-6.058681,9,13.376521
-3.336532,9,13.380651
-2.494402,9,13.384291
0.870652,1,13.385527
-5.984329,9,13.389066
-8.655853,9,13.393039
-5.526727,9,13.426383
-4.841854,9,13.430466
-7.172655,9,13.434071
-8.027235,9,13.437622
0.962649,1,13.438801
-5.725843,9,13.442775
-3.298333,9,13.447074
-5.422872,9,13.450839
0.822021,1,13.452006
-7.777579,9,13.455551
-3.209923,9,13.487728
0.218198,4,13.489819
-3.571413,9,13.493725
-5.645326,9,13.49758
-8.210056,9,13.501236
-6.624359,9,13.504748
-6.111906,9,13.508654
-7.847659,9,13.512791
-5.678663,9,13.516419
-8.164425,9,13.520089
-8.840433,9,13.551965
-6.250658,9,13.555515
-5.613197,9,13.55953
-2.911202,9,13.563514
-3.839281,9,13.567181
-4.863661,9,13.570754
0.989108,1,13.571923
-8.674097,9,13.575881
-8.395227,9,13.579843
-4.357071,9,13.583462
0.850383,1,13.610415
-8.932219,9,13.614136
-0.245971,6,13.616861
