time/total_timesteps,time/fps,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
13900,,,,-5.2905444,8.2,,,,,,
13914,1635,2188,8,,,,,,,,
13937,1636,2192,8,,,,,,,,
13971,1639,2196,8,,,,,,,,
13997,1640,2200,8,,,,,,,,
14000,,,,-4.4583553,6.6,,,,,,
14033,1637,2204,8,,,,,,,,
14062,1639,2208,8,,,,,,,,
14094,1642,2212,8,,,,,,,,
14100,,,,-6.1840414,8.2,,,,,,
14124,1637,2216,8,,,,,,,,
14145,1638,2220,8,,,,,,,,
14175,1640,2224,8,,,,,,,,
14193,1641,2228,8,,,,,,,,
14200,,,,-6.3397444,9.0,,,,,,
14213,1635,2232,8,,,,,,,,
14245,1637,2236,8,,,,,,,,
14276,1639,2240,8,,,,,,,,
14300,,,,-5.1167236,8.2,,,,,,
14300,1634,2244,8,,,,,,,,
14326,1636,2248,8,,,,,,,,
14350,1638,2252,8,,,,,,,,
14376,1639,2256,8,,,,,,,,
14400,,,,-4.3937536999999995,7.4,,,,,,
14404,1635,2260,8,,,,,,,,
14433,1637,2264,8,,,,,,,,
14453,1638,2268,8,,,,,,,,
14481,1640,2272,8,,,,,,,,
14500,,,,-5.6987544,9.0,,,,,,
14510,1635,2276,8,,,,,,,,
14546,1637,2280,8,,,,,,,,
14568,1638,2284,8,,,,,,,,
14600,,,,-5.5310817,8.2,,,,,,
14600,1634,2288,8,,,,,,,,
14630,1636,2292,8,,,,,,,,
14654,1638,2296,8,,,,,,,,
14685,1640,2300,8,,,,,,,,
14700,,,,-6.688348900000001,9.0,,,,,,
14704,1634,2304,8,,,,,,,,
14716,1634,2308,9,,,,,,,,
14739,1636,2312,9,,,,,,,,
14767,1638,2316,9,,,,,,,,
14791,1639,2320,9,,,,,,,,
14800,,,,-4.8348575,7.4,,,,,,
14814,1634,2324,9,,,,,,,,
14837,1636,2328,9,,,,,,,,
14868,1638,2332,9,,,,,,,,
14894,1640,2336,9,,,,,,,,
14900,,,,-5.4176353,7.7,,,,,,
14923,1635,2340,9,,,,,,,,
14949,1637,2344,9,,,,,,,,
14968,1638,2348,9,,,,,,,,
15000,,,,-5.4305423,8.2,,,,,,
15004,1634,2352,9,,,,,,,,
15039,1636,2356,9,,,,,,,,
15074,1639,2360,9,,,,,,,,
15100,,,,-5.262782800000001,7.9,,,,,,
15101,1634,2364,9,,,,,,,,
15123,1636,2368,9,,,,,,,,
15158,1638,2372,9,,,,,,,,
15186,1640,2376,9,,,,,,,,
15200,,,,-3.4776325,6.6,,,,,,
15211,1636,2380,9,,,,,,,,
15239,1638,2384,9,,,,,,,,
15254,1638,2388,9,,,,,,,,
15281,1640,2392,9,,,,,,,,
15300,,,,-4.3957484000000004,7.5,,,,,,
15317,1637,2396,9,,,,,,,,
15344,1638,2400,9,,,,,,,,
15367,1640,2404,9,,,,,,,,
15389,1641,2408,9,,,,,,,,
15400,,,,-5.065970699999999,8.1,,,,,,
15415,1636,2412,9,,,,,,,,
15444,1638,2416,9,,,,,,,,
15472,1640,2420,9,,,,,,,,
15500,,,,-5.5277037,7.4,,,,,,
15502,1636,2424,9,,,,,,,,
15538,1638,2428,9,,,,,,,,
15564,1640,2432,9,,,,,,,,
15586,1641,2436,9,,,,,,,,
15600,,,,-3.8414191000000004,5.8,,,,,,
15612,1638,2440,9,,,,,,,,
15637,1639,2444,9,,,,,,,,
15654,1640,2448,9,,,,,,,,
15685,1642,2452,9,,,,,,,,
15700,,,,-5.5754101,8.2,,,,,,
15713,1638,2456,9,,,,,,,,
15736,1639,2460,9,,,,,,,,
15764,1641,2464,9,,,,,,,,
15791,1642,2468,9,,,,,,,,
15800,,,,-4.300800699999999,8.5,,,,,,
15827,1639,2472,9,,,,,,,,
15855,1640,2476,9,,,,,,,,
15876,1641,2480,9,,,,,,,,
15884,1642,2484,9,,,,,,,,
15898,1642,2488,9,,,,,,,,
15900,,,,-4.2531541,7.4,,,,,,
15931,1639,2492,9,,,,,,,,
15956,1640,2496,9,,,,,,,,
15980,1641,2500,9,,,,,,,,
16000,,,,-5.2724411,7.4,,,,,,
16011,1638,2504,9,,,,,,,,
16036,1639,2508,9,,,,,,,,
16064,1641,2512,9,,,,,,,,
16093,1643,2516,9,,,,,,,,
16100,,,,-4.5492243000000006,7.4,,,,,,
16123,1639,2520,9,,,,,,,,
16144,1640,2524,9,,,,,,,,
16167,1641,2528,9,,,,,,,,
16194,1643,2532,9,,,,,,,,
16200,,,,-1.3585147,5.0,,,,,,
16218,1639,2536,9,,,,,,,,
16238,1640,2540,9,,,,,,,,
16272,1643,2544,9,,,,,,,,
16300,,,,-6.6206084,9.0,,,,,,
16303,1638,2548,9,,,,,,,,
16327,1639,2552,9,,,,,,,,
16344,1640,2556,9,,,,,,,,
16377,1642,2560,9,,,,,,,,
16400,,,,-6.269607599999999,8.3,,,,,,
16408,1638,2564,10,,,,,,,,
16429,1639,2568,10,,,,,,,,
16459,1641,2572,10,,,,,,,,
16487,1643,2576,10,,,,,,,,
16500,,,,-5.902901099999999,8.7,,,,,,
16507,1638,2580,10,,,,,,,,
16532,1639,2584,10,,,,,,,,
16550,1640,2588,10,,,,,,,,
16580,1642,2592,10,,,,,,,,
16600,,,,-5.4021825,8.2,,,,,,
16603,1637,2596,10,,,,,,,,
16619,1638,2600,10,,,,,,,,
16650,1639,2604,10,,,,,,,,
16662,1640,2608,10,,,,,,,,
16697,1642,2612,10,,,,,,,,
16700,,,,-4.9195042,8.2,,,,,,
16724,1638,2616,10,,,,,,,,
16748,1639,2620,10,,,,,,,,
16767,1640,2624,10,,,,,,,,
16795,1642,2628,10,,,,,,,,
16800,,,,-6.147421400000001,9.0,,,,,,
16811,1636,2632,10,,,,,,,,
16831,1637,2636,10,,,,,,,,
16864,1639,2640,10,,,,,,,,
16892,1641,2644,10,,,,,,,,
16900,,,,-4.122111599999999,7.4,,,,,,
16907,1636,2648,10,,,,,,,,
16932,1637,2652,10,,,,,,,,
16957,1639,2656,10,,,,,,,,
16988,1641,2660,10,,,,,,,,
17000,,,,-4.988057400000001,7.8,,,,,,
17005,1636,2664,10,,,,,,,,
17030,1637,2668,10,,,,,,,,
17060,1639,2672,10,,,,,,,,
17080,1640,2676,10,,,,,,,,
17100,,,,-5.585452500000001,8.2,,,,,,
17112,1636,2680,10,,,,,,,,
17141,1638,2684,10,,,,,,,,
17155,1638,2688,10,,,,,,,,
17176,1640,2692,10,,,,,,,,
17198,1641,2696,10,,,,,,,,
17200,,,,-4.304589900000001,7.1,,,,,,
17219,1637,2700,10,,,,,,,,
17249,1638,2704,10,,,,,,,,
17275,1640,2708,10,,,,,,,,
17300,,,,-4.753564200000001,7.5,,,,,,
17306,1636,2712,10,,,,,,,,
17330,1637,2716,10,,,,,,,,
17352,1639,2720,10,,,,,,,,
17380,1640,2724,10,,,,,,,,
17400,,,,-3.7557313,6.9,,,,,,
17404,1636,2728,10,,,,,,,,
17433,1638,2732,10,,,,,,,,
17457,1639,2736,10,,,,,,,,
17485,1641,2740,10,,,,,,,,
17500,,,,-6.144433099999999,9.0,,,,,,
17505,1636,2744,10,,,,,,,,
17541,1638,2748,10,,,,,,,,
17555,1638,2752,10,,,,,,,,
17579,1640,2756,10,,,,,,,,
17600,,,,-6.090539699999999,9.0,,,,,,
17609,1635,2760,10,,,,,,,,
17639,1637,2764,10,,,,,,,,
17662,1638,2768,10,,,,,,,,
17694,1640,2772,10,,,,,,,,
17700,,,,-5.3570286000000005,7.4,,,,,,
17730,1637,2776,10,,,,,,,,
17751,1638,2780,10,,,,,,,,
17777,1639,2784,10,,,,,,,,
17798,1641,2788,10,,,,,,,,
17800,,,,-5.495673200000001,9.0,,,,,,
17825,1636,2792,10,,,,,,,,
17849,1637,2796,10,,,,,,,,
17868,1638,2800,10,,,,,,,,
17893,1640,2804,10,,,,,,,,
17900,,,,-5.4346415,7.4,,,,,,
17921,1636,2808,10,,,,,,,,
17949,1637,2812,10,,,,,,,,
17978,1639,2816,10,,,,,,,,
18000,,,,-5.1851486,9.0,,,,,,
18008,1635,2820,11,,,,,,,,
18027,1636,2824,11,,,,,,,,
18044,1636,2828,11,,,,,,,,
18072,1638,2832,11,,,,,,,,
18081,1638,2836,11,,,,,,,,
18100,,,,-5.757583200000001,8.2,,,,,,
18109,1634,2840,11,,,,,,,,
18129,1635,2844,11,,,,,,,,
18165,1637,2848,11,,,,,,,,
18185,1638,2852,11,,,,,,,,
18200,,,,-4.8872505,8.4,,,,,,
18208,1634,2856,11,,,,,,,,
18222,1634,2860,11,,,,,,,,
18237,1635,2864,11,,,,,,,,
18262,1636,2868,11,,,,,,,,
18283,1637,2872,11,,,,,,,,
18300,,,,-4.289668800000001,6.6,,,,,,
18314,1634,2876,11,,,,,,,,
18336,1635,2880,11,,,,,,,,
18359,1636,2884,11,,,,,,,,
18395,1638,2888,11,,,,,,,,
18400,,,,-4.3828659000000005,7.2,,,,,,
18425,1635,2892,11,,,,,,,,
18439,1636,2896,11,,,,,,,,
18471,1638,2900,11,,,,,,,,
18492,1639,2904,11,,,,,,,,
18500,,,,-5.312622500000001,8.9,,,,,,
18524,1635,2908,11,,,,,,,,
18540,1635,2912,11,,,,,,,,
18559,1636,2916,11,,,,,,,,
18595,1638,2920,11,,,,,,,,
18600,,,,-4.1659542,7.4,,,,,,
18631,1635,2924,11,,,,,,,,
18659,1637,2928,11,,,,,,,,
18687,1638,2932,11,,,,,,,,
18700,,,,-6.8067279,8.6,,,,,,
18706,1634,2936,11,,,,,,,,
18742,1636,2940,11,,,,,,,,
18771,1637,2944,11,,,,,,,,
18800,,,,-5.553772799999999,9.0,,,,,,
18800,1633,2948,11,,,,,,,,
18821,1634,2952,11,,,,,,,,
18840,1635,2956,11,,,,,,,,
18876,1637,2960,11,,,,,,,,
18897,1638,2964,11,,,,,,,,
18900,,,,-4.2083591,6.9,,,,,,
18918,1634,2968,11,,,,,,,,
18938,1635,2972,11,,,,,,,,
18968,1637,2976,11,,,,,,,,
18996,1638,2980,11,,,,,,,,
19000,,,,-4.9080082,8.2,,,,,,
19013,1634,2984,11,,,,,,,,
19042,1635,2988,11,,,,,,,,
19067,1636,2992,11,,,,,,,,
19088,1637,2996,11,,,,,,,,
19100,,,,-6.302536699999999,8.5,,,,,,
19124,1634,3000,11,,,,,,,,
19158,1636,3004,11,,,,,,,,
19187,1637,3008,11,,,,,,,,
19200,,,,-6.7432985,9.0,,,,,,
19215,1633,3012,11,,,,,,,,
19247,1635,3016,11,,,,,,,,
19261,1636,3020,11,,,,,,,,
19288,1637,3024,11,,,,,,,,
19300,,,,-6.3774915000000005,8.2,,,,,,
19311,1633,3028,11,,,,,,,,
19338,1634,3032,11,,,,,,,,
19363,1636,3036,11,,,,,,,,
19388,1637,3040,11,,,,,,,,
19400,,,,-4.4847055,6.6,,,,,,
19424,1634,3044,11,,,,,,,,
19460,1636,3048,11,,,,,,,,
19483,1637,3052,11,,,,,,,,
19500,,,,-4.1645134,6.6,,,,,,
19512,1634,3056,11,,,,,,,,
19539,1636,3060,11,,,,,,,,
19568,1637,3064,11,,,,,,,,
19596,1639,3068,11,,,,,,,,
19600,,,,-4.184505499999999,7.4,,,,,,
19627,1636,3072,11,,,,,,,,
19649,1637,3076,12,,,,,,,,
19666,1637,3080,12,,,,,,,,
19697,1639,3084,12,,,,,,,,
19700,,,,-5.2190281999999995,8.2,,,,,,
19727,1635,3088,12,,,,,,,,
19756,1637,3092,12,,,,,,,,
19783,1638,3096,12,,,,,,,,
19800,,,,-5.733109700000001,8.9,,,,,,
19812,1635,3100,12,,,,,,,,
19848,1636,3104,12,,,,,,,,
19873,1638,3108,12,,,,,,,,
19887,1638,3112,12,,,,,,,,
19900,,,,-4.199312099999999,7.5,,,,,,
19916,1635,3116,12,,,,,,,,
19945,1636,3120,12,,,,,,,,
19966,1637,3124,12,,,,,,,,
19986,1638,3128,12,,,,,,,,
20000,,,,-5.7795864,7.4,,,,,,
20022,1636,3132,12,,,,,,,,
20043,1636,3136,12,,,,,,,,
20071,1638,3140,12,,,,,,,,
20096,1639,3144,12,,,,,,,,
20100,,,,-4.3971973,6.6,,,,,,
20125,1636,3148,12,,,,,,,,
20155,1638,3152,12,,,,,,,,
20191,1640,3156,12,,,,,,,,
20200,,,,-5.4473576,7.8,,,,,,
20214,1636,3160,12,,,,,,,,
20250,1638,3164,12,,,,,,,,
20286,1640,3168,12,,,,,,,,
20300,,,,-5.7630407,8.2,,,,,,
20312,1636,3172,12,,,,,,,,
20324,1636,3176,12,,,,,,,,
20354,1638,3180,12,,,,,,,,
20369,1638,3184,12,,,,,,,,
20392,1639,3188,12,,,,,,,,
20400,,,,-7.5237709,9.0,,,,,,
20420,1635,3192,12,,,,,,,,
20443,1637,3196,12,,,,,,,,
20469,1638,3200,12,,,,,,,,
20492,1639,3204,12,,,,,,,,
20500,,,,-6.1551934,8.2,,,,,,
20509,1635,3208,12,,,,,,,,
20527,1635,3212,12,,,,,,,,
20543,1636,3216,12,,,,,,,,
20562,1637,3220,12,,,,,,,,
20587,1638,3224,12,,,,,,,,
20600,,,,-5.8502668,7.7,,,,,,
20611,1634,3228,12,,,,,,,,
20634,1635,3232,12,,,,,,,,
20658,1636,3236,12,,,,,,,,
20669,1637,3240,12,,,,,,,,
20700,,,,-5.0254415,8.2,,,,,,
20705,1634,3244,12,,,,,,,,
20735,1635,3248,12,,,,,,,,
20756,1636,3252,12,,,,,,,,
20785,1638,3256,12,,,,,,,,
20800,,,,-7.0729399,9.0,,,,,,
20813,1634,3260,12,,,,,,,,
20837,1635,3264,12,,,,,,,,
20853,1635,3268,12,,,,,,,,
20887,1637,3272,12,,,,,,,,
20900,,,,-3.937272,7.0,,,,,,
20909,1634,3276,12,,,,,,,,
20932,1635,3280,12,,,,,,,,
20964,1637,3284,12,,,,,,,,
20999,1638,3288,12,,,,,,,,
21000,,,,-5.4415853,7.4,,,,,,
21021,1635,3292,12,,,,,,,,
21036,1635,3296,12,,,,,,,,
21065,1637,3300,12,,,,,,,,
21089,1638,3304,12,,,,,,,,
21100,,,,-6.509704099999999,8.2,,,,,,
21122,1635,3308,12,,,,,,,,
21142,1636,3312,12,,,,,,,,
21167,1637,3316,12,,,,,,,,
21200,,,,-4.6227087000000004,8.2,,,,,,
21200,1634,3320,12,,,,,,,,
21214,1634,3324,12,,,,,,,,
21240,1635,3328,12,,,,,,,,
21263,1636,3332,12,,,,,,,,
21284,1637,3336,12,,,,,,,,
21300,,,,-4.600842800000001,7.4,,,,,,
21308,1634,3340,13,,,,,,,,
21330,1635,3344,13,,,,,,,,
21362,1636,3348,13,,,,,,,,
21386,1637,3352,13,,,,,,,,
21400,,,,-5.4845532,8.5,,,,,,
21412,1634,3356,13,,,,,,,,
21435,1635,3360,13,,,,,,,,
21466,1636,3364,13,,,,,,,,
21494,1637,3368,13,,,,,,,,
21500,,,,-5.2755719,8.2,,,,,,
21509,1633,3372,13,,,,,,,,
21534,1634,3376,13,,,,,,,,
21562,1636,3380,13,,,,,,,,
21587,1637,3384,13,,,,,,,,
21600,,,,-4.0893899000000005,6.3,,,,,,
21620,1635,3388,13,,,,,,,,
21649,1636,3392,13,,,,,,,,
21677,1637,3396,13,,,,,,,,
21695,1638,3400,13,,,,,,,,
21700,,,,-5.329814900000001,7.6,,,,,,
21718,1635,3404,13,,,,,,,,
21737,1635,3408,13,,,,,,,,
21760,1636,3412,13,,,,,,,,
21794,1638,3416,13,,,,,,,,
21800,,,,-3.9058783,7.4,,,,,,
21826,1635,3420,13,,,,,,,,
21849,1636,3424,13,,,,,,,,
21871,1637,3428,13,,,,,,,,
21900,,,,-5.9181415,7.7,,,,,,
21901,1634,3432,13,,,,,,,,
21928,1635,3436,13,,,,,,,,
21956,1637,3440,13,,,,,,,,
21981,1638,3444,13,,,,,,,,
22000,,,,-5.2589841999999996,7.4,,,,,,
22009,1635,3448,13,,,,,,,,
22042,1636,3452,13,,,,,,,,
22068,1637,3456,13,,,,,,,,
22100,,,,-4.2345447,6.0,,,,,,
22102,1635,3460,13,,,,,,,,
22125,1636,3464,13,,,,,,,,
22152,1638,3468,13,,,,,,,,
22180,1639,3472,13,,,,,,,,
22200,,,,-5.747299799999999,9.0,,,,,,
22208,1635,3476,13,,,,,,,,
22236,1637,3480,13,,,,,,,,
22254,1637,3484,13,,,,,,,,
22278,1638,3488,13,,,,,,,,
22295,1639,3492,13,,,,,,,,
22300,,,,-4.7227609,8.2,,,,,,
22324,1636,3496,13,,,,,,,,
22343,1636,3500,13,,,,,,,,
22375,1638,3504,13,,,,,,,,
22400,,,,-6.2720711,9.0,,,,,,
22400,1634,3508,13,,,,,,,,
22428,1635,3512,13,,,,,,,,
22456,1637,3516,13,,,,,,,,
22485,1638,3520,13,,,,,,,,
22500,,,,-3.2374127,5.9,,,,,,
22506,1635,3524,13,,,,,,,,
22534,1636,3528,13,,,,,,,,
22562,1638,3532,13,,,,,,,,
22581,1638,3536,13,,,,,,,,
22600,,,,-4.005422,6.9,,,,,,
22610,1636,3540,13,,,,,,,,
22639,1637,3544,13,,,,,,,,
22667,1638,3548,13,,,,,,,,
22686,1639,3552,13,,,,,,,,
22700,,,,-4.6405581,8.2,,,,,,
22704,1635,3556,13,,,,,,,,
22732,1637,3560,13,,,,,,,,
22757,1638,3564,13,,,,,,,,
22787,1639,3568,13,,,,,,,,
22800,,,,-6.711734000000002,8.2,,,,,,
22805,1635,3572,13,,,,,,,,
22821,1636,3576,13,,,,,,,,
22846,1637,3580,13,,,,,,,,
22863,1637,3584,13,,,,,,,,
22871,1637,3588,13,,,,,,,,
22894,1638,3592,13,,,,,,,,
22900,,,,-5.7965737,8.2,,,,,,
22927,1636,3596,14,,,,,,,,
22955,1637,3600,14,,,,,,,,
22981,1638,3604,14,,,,,,,,
23000,,,,-5.0961415,8.4,,,,,,
23007,1635,3608,14,,,,,,,,
23031,1635,3612,14,,,,,,,,
23060,1637,3616,14,,,,,,,,
23090,1638,3620,14,,,,,,,,
23100,,,,-6.2537275999999995,8.6,,,,,,
23115,1635,3624,14,,,,,,,,
23139,1636,3628,14,,,,,,,,
23162,1637,3632,14,,,,,,,,
23190,1638,3636,14,,,,,,,,
23200,,,,-4.126429,7.4,,,,,,
23214,1635,3640,14,,,,,,,,
23239,1636,3644,14,,,,,,,,
23269,1637,3648,14,,,,,,,,
23300,,,,-6.837282,8.2,,,,,,
23304,1634,3652,14,,,,,,,,
23331,1635,3656,14,,,,,,,,
23360,1637,3660,14,,,,,,,,
23379,1637,3664,14,,,,,,,,
23400,,,,-3.6056046000000004,7.0,,,,,,
23404,1635,3668,14,,,,,,,,
23429,1636,3672,14,,,,,,,,
23465,1637,3676,14,,,,,,,,
23487,1638,3680,14,,,,,,,,
23500,,,,-5.2681035,7.8,,,,,,
23510,1635,3684,14,,,,,,,,
23538,1636,3688,14,,,,,,,,
23563,1637,3692,14,,,,,,,,
23589,1638,3696,14,,,,,,,,
23600,,,,-6.480416199999999,9.0,,,,,,
23620,1635,3700,14,,,,,,,,
23656,1637,3704,14,,,,,,,,
23676,1637,3708,14,,,,,,,,
23696,1638,3712,14,,,,,,,,
23700,,,,-6.2998674,9.0,,,,,,
23728,1635,3716,14,,,,,,,,
23758,1636,3720,14,,,,,,,,
23777,1637,3724,14,,,,,,,,
23800,,,,-4.2390715,7.4,,,,,,
23805,1634,3728,14,,,,,,,,
23835,1636,3732,14,,,,,,,,
23861,1637,3736,14,,,,,,,,
23887,1638,3740,14,,,,,,,,
23900,,,,-4.916831,7.4,,,,,,
23920,1635,3744,14,,,,,,,,
23942,1636,3748,14,,,,,,,,
23964,1637,3752,14,,,,,,,,
23978,1637,3756,14,,,,,,,,
24000,,,,-2.9860938,6.3,,,,,,
24011,1635,3760,14,,,,,,,,
24032,1636,3764,14,,,,,,,,
24056,1637,3768,14,,,,,,,,
24092,1639,3772,14,,,,,,,,
24100,,,,-4.4206403000000005,7.4,,,,,,
24125,1636,3776,14,,,,,,,,
24149,1637,3780,14,,,,,,,,
24185,1639,3784,14,,,,,,,,
24200,,,,-4.869521300000001,7.1,,,,,,
24206,1636,3788,14,,,,,,,,
24226,1636,3792,14,,,,,,,,
24254,1637,3796,14,,,,,,,,
24280,1638,3800,14,,,,,,,,
24300,,,,-6.1229548,9.0,,,,,,
24311,1635,3804,14,,,,,,,,
24342,1637,3808,14,,,,,,,,
24370,1638,3812,14,,,,,,,,
24394,1639,3816,14,,,,,,,,
24400,,,,-5.8830211,9.0,,,,,,
24426,1636,3820,14,,,,,,,,
24446,1636,3824,14,,,,,,,,
24479,1638,3828,14,,,,,,,,
24500,,,,-2.6734136,5.9,,,,,,
24510,1636,3832,14,,,,,,,,
24530,1637,3836,14,,,,,,,,
24560,1638,3840,14,,,,,,,,
24587,1639,3844,14,,,,,,,,
24600,,,,-5.4360273,7.4,,,,,,
24605,1636,3848,15,,,,,,,,
24627,1637,3852,15,,,,,,,,
24650,1637,3856,15,,,,,,,,
24675,1638,3860,15,,,,,,,,
24700,,,,-4.9947313,9.0,,,,,,
24703,1635,3864,15,,,,,,,,
24713,1636,3868,15,,,,,,,,
24737,1636,3872,15,,,,,,,,
24765,1638,3876,15,,,,,,,,
24789,1638,3880,15,,,,,,,,
24800,,,,-5.39072,8.2,,,,,,
24809,1635,3884,15,,,,,,,,
24833,1636,3888,15,,,,,,,,
24861,1637,3892,15,,,,,,,,
24891,1638,3896,15,,,,,,,,
24900,,,,-4.953555400000001,7.4,,,,,,
24922,1636,3900,15,,,,,,,,
24942,1637,3904,15,,,,,,,,
24965,1638,3908,15,,,,,,,,
24994,1639,3912,15,,,,,,,,
25000,,,,-5.372602,7.4,,,,,,
25025,1636,3916,15,,,,,,,,
25049,1637,3920,15,,,,,,,,
25077,1638,3924,15,,,,,,,,
25095,1639,3928,15,,,,,,,,
25100,,,,-6.5111519,9.0,,,,,,
25114,1635,3932,15,,,,,,,,
25138,1636,3936,15,,,,,,,,
25167,1637,3940,15,,,,,,,,
25199,1639,3944,15,,,,,,,,
25200,,,,-6.2728588,8.2,,,,,,
25231,1636,3948,15,,,,,,,,
25260,1637,3952,15,,,,,,,,
25280,1638,3956,15,,,,,,,,
25300,,,,-3.6233469,6.7,,,,,,
25316,1636,3960,15,,,,,,,,
25340,1637,3964,15,,,,,,,,
25361,1638,3968,15,,,,,,,,
25384,1639,3972,15,,,,,,,,
25400,,,,-5.8896569,8.2,,,,,,
25406,1635,3976,15,,,,,,,,
25425,1636,3980,15,,,,,,,,
25446,1637,3984,15,,,,,,,,
25476,1638,3988,15,,,,,,,,
25493,1639,3992,15,,,,,,,,
25500,,,,-3.8183268,7.4,,,,,,
25518,1636,3996,15,,,,,,,,
25554,1637,4000,15,,,,,,,,
25580,1638,4004,15,,,,,,,,
25600,,,,-6.785661900000001,9.0,,,,,,
25602,1635,4008,15,,,,,,,,
25631,1636,4012,15,,,,,,,,
25659,1637,4016,15,,,,,,,,
25688,1638,4020,15,,,,,,,,
25700,,,,-5.397140299999999,7.5,,,,,,
25724,1636,4024,15,,,,,,,,
25753,1637,4028,15,,,,,,,,
25782,1638,4032,15,,,,,,,,
25800,,,,-4.1392701999999995,6.6,,,,,,
25806,1636,4036,15,,,,,,,,
25841,1637,4040,15,,,,,,,,
25872,1639,4044,15,,,,,,,,
25900,,,,-6.5267775,9.0,,,,,,
25903,1636,4048,15,,,,,,,,
25918,1636,4052,15,,,,,,,,
25935,1637,4056,15,,,,,,,,
25963,1638,4060,15,,,,,,,,
25994,1639,4064,15,,,,,,,,
26000,,,,-2.9951185999999996,6.8,,,,,,
26018,1637,4068,15,,,,,,,,
26048,1638,4072,15,,,,,,,,
26078,1639,4076,15,,,,,,,,
26100,,,,-4.380940900000001,7.5,,,,,,
26114,1637,4080,15,,,,,,,,
26145,1638,4084,15,,,,,,,,
26176,1639,4088,15,,,,,,,,
26200,,,,-5.5703213,8.2,,,,,,
26201,1636,4092,16,,,,,,,,
26226,1637,4096,16,,,,,,,,
26247,1638,4100,16,,,,,,,,
26270,1639,4104,16,,,,,,,,
26292,1640,4108,16,,,,,,,,
26300,,,,-4.7225883,7.4,,,,,,
26309,1637,4112,16,,,,,,,,
26338,1638,4116,16,,,,,,,,
26359,1638,4120,16,,,,,,,,
26384,1639,4124,16,,,,,,,,
26400,,,,-6.535861799999999,9.0,,,,,,
26412,1636,4128,16,,,,,,,,
26444,1638,4132,16,,,,,,,,
26466,1638,4136,16,,,,,,,,
26497,1640,4140,16,,,,,,,,
26500,,,,-5.962005100000001,8.5,,,,,,
26529,1637,4144,16,,,,,,,,
26559,1638,4148,16,,,,,,,,
26577,1639,4152,16,,,,,,,,
26598,1639,4156,16,,,,,,,,
26600,,,,-6.0970727,8.5,,,,,,
26622,1636,4160,16,,,,,,,,
26655,1638,4164,16,,,,,,,,
26687,1639,4168,16,,,,,,,,
26700,,,,-5.141925,8.2,,,,,,
26704,1636,4172,16,,,,,,,,
26733,1637,4176,16,,,,,,,,
26761,1638,4180,16,,,,,,,,
26779,1638,4184,16,,,,,,,,
26800,,,,-3.7211963999999993,7.2,,,,,,
26808,1636,4188,16,,,,,,,,
26836,1637,4192,16,,,,,,,,
26861,1638,4196,16,,,,,,,,
26890,1639,4200,16,,,,,,,,
26900,,,,-5.2114956999999995,9.0,,,,,,
26917,1636,4204,16,,,,,,,,
26941,1637,4208,16,,,,,,,,
26973,1638,4212,16,,,,,,,,
27000,,,,-6.2584323,8.2,,,,,,
27001,1636,4216,16,,,,,,,,
27026,1636,4220,16,,,,,,,,
27044,1637,4224,16,,,,,,,,
27067,1638,4228,16,,,,,,,,
27100,,,,-3.6452877,6.6,,,,,,
27100,1636,4232,16,,,,,,,,
27123,1637,4236,16,,,,,,,,
27151,1638,4240,16,,,,,,,,
27178,1639,4244,16,,,,,,,,
27200,,,,-5.6052699,7.4,,,,,,
27202,1636,4248,16,,,,,,,,
27225,1637,4252,16,,,,,,,,
27246,1638,4256,16,,,,,,,,
27267,1638,4260,16,,,,,,,,
27298,1639,4264,16,,,,,,,,
27300,,,,-4.8522479,9.0,,,,,,
27327,1636,4268,16,,,,,,,,
27351,1637,4272,16,,,,,,,,
27382,1638,4276,16,,,,,,,,
27400,,,,-4.2245596999999995,7.4,,,,,,
27410,1636,4280,16,,,,,,,,
27432,1637,4284,16,,,,,,,,
27454,1638,4288,16,,,,,,,,
27490,1639,4292,16,,,,,,,,
27500,,,,-4.2620374000000005,7.4,,,,,,
27511,1636,4296,16,,,,,,,,
27530,1637,4300,16,,,,,,,,
27545,1637,4304,16,,,,,,,,
27565,1638,4308,16,,,,,,,,
27593,1639,4312,16,,,,,,,,
27600,,,,-6.199019000000001,9.0,,,,,,
27617,1636,4316,16,,,,,,,,
27638,1636,4320,16,,,,,,,,
27665,1637,4324,16,,,,,,,,
27694,1638,4328,16,,,,,,,,
27700,,,,-5.6972743,9.0,,,,,,
27715,1635,4332,16,,,,,,,,
27740,1636,4336,16,,,,,,,,
27774,1637,4340,16,,,,,,,,
27793,1638,4344,16,,,,,,,,
27800,,,,-4.728638699999999,7.0,,,,,,
27819,1636,4348,17,,,,,,,,
27842,1636,4352,17,,,,,,,,
27869,1637,4356,17,,,,,,,,
27883,1638,4360,17,,,,,,,,
27900,,,,-5.692807100000001,8.2,,,,,,
27908,1635,4364,17,,,,,,,,
27936,1636,4368,17,,,,,,,,
27959,1637,4372,17,,,,,,,,
27983,1637,4376,17,,,,,,,,
27998,1638,4380,17,,,,,,,,
28000,,,,-4.2912766,8.2,,,,,,
28031,1636,4384,17,,,,,,,,
28055,1636,4388,17,,,,,,,,
28076,1637,4392,17,,,,,,,,
