#{"t_start": 1735015677.8548002, "env_id": "GraspEnv_v3"}
r,l,t
0.908205,1,66.236579
-1.888969,9,67.18087
-6.202577,9,67.188854
-7.834549,9,67.195853
-6.115301,9,67.202921
-8.369737,9,67.209934
0.941621,1,67.210911
-4.596162,9,67.218387
-8.470109,9,67.225396
0.91682,1,67.227403
-3.660765,9,67.234427
-8.136199,9,68.180704
-8.828175,9,68.187726
-4.747283,9,68.195709
0.912536,1,68.197722
-8.393709,9,68.204774
-5.822955,9,68.211772
-5.712435,9,68.218232
-8.376457,9,68.227268
-8.300943,9,68.234246
-6.233524,9,68.242239
-3.786499,9,69.208354
-4.554392,9,69.216578
-4.21278,9,69.223578
-6.894396,9,69.230572
0.895349,1,69.233576
-7.922396,9,69.240569
-8.643174,9,69.246572
-7.426989,9,69.253572
-6.326139,9,69.266578
-7.408253,9,69.273569
-8.373551,9,70.265866
-5.953977,9,70.274875
-7.836498,9,70.281878
-8.469786,9,70.289866
-8.360678,9,70.295871
-7.095926,9,70.303931
-5.974053,9,70.31092
-2.610564,9,70.318156
-2.238003,9,70.325144
-8.275953,9,70.332151
-3.77781,9,71.321472
-8.8109,9,71.328474
-8.826914,9,71.336474
-8.070838,9,71.343478
-7.508305,9,71.352463
-5.653947,9,71.359474
-4.895407,9,71.367474
0.983638,1,71.36947
-8.323188,9,71.377467
-4.535749,9,71.38548
-8.817521,9,72.376997
-6.834617,9,72.38504
-5.636941,9,72.392997
-8.467114,9,72.401033
-6.800033,9,72.408036
-3.757449,9,72.417047
-8.435618,9,72.424116
-8.075402,9,72.431111
-8.371778,9,72.438117
-7.343067,9,72.446124
-7.439186,9,73.45571
-8.932991,9,73.470736
-8.953815,9,73.482714
-2.2281,9,73.491714
-8.559925,9,73.504714
-3.263012,9,73.518765
-5.626854,9,73.52644
-5.560866,9,73.536452
-2.188248,9,73.547441
-5.108196,9,73.55744
-8.822236,9,74.540282
-5.836936,9,74.548245
-6.614016,9,74.555244
-8.960386,9,74.562249
0.918111,1,74.564251
-8.708539,9,74.572245
-6.708424,9,74.579244
-6.021162,9,74.5874
-8.532906,9,74.594244
-8.570157,9,74.602264
-7.067938,9,75.630716
-6.502298,9,75.637739
-4.568575,9,75.644716
-4.482435,9,75.652727
-8.504162,9,75.659749
-8.571864,9,75.666745
-8.583417,9,75.673711
-6.684411,9,75.680711
-3.001471,9,75.688716
-8.133012,9,75.695754
-4.773605,9,76.64542
-8.423952,9,76.653385
-7.146207,9,76.660385
-6.454329,9,76.668396
-8.218346,9,76.675385
-7.864965,9,76.683414
-7.488363,9,76.690383
-3.539557,9,76.698378
-7.659888,9,76.706393
-4.922454,9,76.713385
-5.863466,9,77.673322
-8.994817,9,77.680307
-7.562418,9,77.687315
-8.075705,9,77.695315
-6.737182,9,77.702336
-1.946447,9,77.710304
-6.266887,9,77.71736
-8.651501,9,77.72436
-6.487295,9,77.731357
-8.702058,9,77.738466
-2.259229,9,78.708578
-3.201015,9,78.716595
-8.996225,9,78.723644
-8.654081,9,78.731645
-4.679773,9,78.738257
-6.145194,9,78.746284
-6.388839,9,78.753255
-8.270922,9,78.760271
-8.949848,9,78.768259
-4.253219,9,78.775254
-7.827073,9,79.714388
-8.977628,9,79.720388
-3.081501,9,79.727431
-3.218818,9,79.735438
-3.705645,9,79.742554
-8.730483,9,79.749528
-4.767936,9,79.75754
-8.494907,9,79.764537
-7.548363,9,79.772542
-6.635255,9,79.779542
0.836762,1,80.791235
-3.830898,9,80.798192
-8.613434,9,80.806192
-7.258507,9,80.814192
-2.512381,9,80.821192
-7.504388,9,80.829272
-5.55232,9,80.837265
0.92965,1,80.839507
-8.817542,9,80.846516
-4.461037,9,80.854514
-7.74473,9,81.836947
-2.635461,9,81.843172
-7.582052,9,81.851171
-6.940462,9,81.858163
-8.256743,9,81.865169
-5.061464,9,81.873165
-3.031477,9,81.880169
-8.09652,9,81.887206
-6.874814,9,81.895167
-8.075408,9,81.902171
-1.871173,9,82.879375
-6.183184,9,82.887375
-5.945245,9,82.894372
-3.613431,9,82.901384
-2.510636,9,82.909377
-8.960218,9,82.917372
-8.856844,9,82.924379
-7.086704,9,82.931428
-8.788449,9,82.937421
-5.072145,9,82.944588
-6.80804,9,83.902731
-6.123617,9,83.909737
-6.555746,9,83.916738
-5.565125,9,83.924778
-8.732102,9,83.93278
-5.064295,9,83.939787
0.831775,1,83.94178
-7.083147,9,83.948376
-7.296404,9,83.955389
-6.853577,9,83.963374
-4.410766,9,84.912271
-5.72819,9,84.919261
-8.373046,9,84.926261
-8.417784,9,84.933323
-6.408323,9,84.940333
-2.790309,9,84.947428
-4.505426,9,84.955426
-3.942963,9,84.963434
-5.864883,9,84.971427
-5.717724,9,84.978456
-6.823144,9,85.914343
-8.810468,9,85.922329
-2.481103,9,85.929332
-2.938936,9,85.936381
-4.313875,9,85.943381
-6.803749,9,85.949952
-5.60985,9,85.95795
-7.613665,9,85.965955
-8.888216,9,85.972968
-6.234765,9,85.979954
-6.67152,9,86.99965
-4.197918,9,87.006647
-2.052541,9,87.014642
-8.735848,9,87.021638
-8.199398,9,87.029649
-8.580968,9,87.036702
-3.514237,9,87.043696
-7.090724,9,87.05101
-7.77841,9,87.057974
-2.087471,9,87.065973
-8.817538,9,88.012763
-7.940765,9,88.01976
-8.862423,9,88.026762
-6.670732,9,88.034762
-2.112044,9,88.041806
-5.61009,9,88.048803
-7.491828,9,88.056067
-8.588475,9,88.063071
-3.020619,9,88.071072
-8.527882,9,88.078074
-2.628822,9,89.05358
-8.363315,9,89.061585
-4.099543,9,89.068613
-3.402488,9,89.075566
-5.875336,9,89.082583
-6.375555,9,89.091582
-7.552798,9,89.100606
-2.450162,9,89.107573
-5.710639,9,89.116573
-5.119604,9,89.123573
-5.326131,9,90.06789
-8.803631,9,90.074899
-5.947641,9,90.081906
-6.210666,9,90.08889
-2.35449,9,90.097937
-7.627436,9,90.105913
-8.209221,9,90.112924
-2.883738,9,90.121987
-8.980279,9,90.128986
-8.571891,9,90.135981
-8.82097,9,91.266841
0.904889,1,91.269839
-7.081919,9,91.278835
-7.647897,9,91.287839
-8.199234,9,91.298761
-7.908132,9,91.306835
-6.348645,9,91.316839
-8.101385,9,91.325838
-7.813147,9,91.332857
-6.387978,9,91.339873
-8.991774,9,92.377334
-8.660713,9,92.384341
-2.71757,9,92.392351
-6.28839,9,92.399359
-8.61685,9,92.406329
-7.23414,9,92.413361
0.924301,1,92.41534
-7.034496,9,92.42234
-7.902771,9,92.43038
-4.004749,9,92.440341
-7.69288,9,93.394383
-8.398283,9,93.401384
-8.938268,9,93.409381
-4.054771,9,93.416381
-6.872879,9,93.424377
-8.724929,9,93.432384
-6.372118,9,93.439392
0.843396,1,93.441394
-8.647326,9,93.448419
-7.15409,9,93.456428
-1.799274,9,94.401407
0.892071,1,94.402395
-7.682515,9,94.410431
-7.555684,9,94.419477
-8.695475,9,94.426395
-6.327483,9,94.435475
-8.227942,9,94.444428
-4.534286,9,94.450617
-8.161253,9,94.45861
-8.652537,9,94.466477
-7.88624,9,95.551221
-3.024259,9,95.558223
-6.484847,9,95.56608
-7.831031,9,95.574079
0.814591,1,95.576082
-5.394656,9,95.585078
-6.066159,9,95.592076
-7.26803,9,95.600076
-4.532761,9,95.608051
0.873089,1,95.610089
-5.214656,9,96.786126
-8.794817,9,96.794124
-6.668668,9,96.802146
-7.792254,9,96.810124
-8.557678,9,96.818147
-6.566605,9,96.826121
-7.16279,9,96.835115
-3.433134,9,96.844121
-3.481142,9,96.852186
-7.306068,9,96.860177
-8.363396,9,97.980768
-6.234935,9,97.987765
-5.598758,9,97.995771
-2.301837,9,98.003761
-8.504084,9,98.010768
-8.569868,9,98.018806
-8.798822,9,98.026768
-8.88712,9,98.033768
-8.868041,9,98.040761
-8.353244,9,98.047806
-8.861794,9,99.054393
-3.549652,9,99.063443
-3.510628,9,99.071585
-6.180745,9,99.078583
-8.552108,9,99.085608
0.887803,1,99.087582
-8.225961,9,99.094613
-5.868507,9,99.101608
-7.686727,9,99.108576
-6.246585,9,99.117582
-8.346792,9,100.156968
-7.489036,9,100.164023
-6.65277,9,100.171018
-8.578474,9,100.179627
-7.887985,9,100.18662
-8.892756,9,100.194618
-7.917876,9,100.201627
-3.186511,9,100.209644
-6.373255,9,100.217627
0.864841,1,100.219623
-8.103478,9,101.247029
-7.139493,9,101.25403
-1.84039,9,101.262104
-4.425487,9,101.270088
-8.345739,9,101.277347
-8.417793,9,101.285383
-5.709417,9,101.292345
-6.788536,9,101.300344
-7.390565,9,101.307344
-8.790547,9,101.315347
-6.196874,9,102.373593
-4.562079,9,102.38175
-4.501841,9,102.390756
-7.480456,9,102.398743
-3.733395,9,102.407769
-8.269182,9,102.417741
-7.984604,9,102.428749
-8.98558,9,102.437745
-8.958241,9,102.445752
-5.48719,9,102.454749
-8.977945,9,103.507971
-8.919438,9,103.514965
-3.085118,9,103.521965
-8.024289,9,103.529
-7.513587,9,103.536967
-2.411423,9,103.543962
-8.623032,9,103.550965
-3.162294,9,103.558971
-7.148309,9,103.567051
-2.557731,9,103.575044
-6.733101,9,104.62604
-3.386931,9,104.63404
-5.770527,9,104.642002
-6.490494,9,104.650007
-4.735973,9,104.658011
-2.251058,9,104.667048
-6.912184,9,104.675055
-6.555026,9,104.68266
-5.464681,9,104.689654
-6.505329,9,104.698663
-5.228927,9,105.763383
-5.973229,9,105.77142
-8.953304,9,105.779408
-7.02207,9,105.788004
-7.508108,9,105.795009
-3.852445,9,105.803013
-6.971683,9,105.812006
-7.601538,9,105.819006
-7.047806,9,105.827013
-6.199496,9,105.837013
-6.563497,9,107.013052
-7.064954,9,107.021071
-7.547279,9,107.029055
-8.824584,9,107.037061
-7.188646,9,107.045062
-7.031825,9,107.053057
-5.989981,9,107.060053
-6.556618,9,107.067062
-6.290397,9,107.075168
-5.792532,9,107.082137
-6.390771,9,108.06109
-6.51211,9,108.068096
-8.628552,9,108.076147
-2.5892,9,108.084142
-6.509322,9,108.090842
-1.92124,9,108.098841
-6.252769,9,108.106842
-4.339234,9,108.113845
-7.166077,9,108.120847
-8.843518,9,108.127842
-7.545378,9,109.147995
-8.479754,9,109.154991
-7.082106,9,109.162004
-4.434688,9,109.168989
-7.313566,9,109.177031
-8.877251,9,109.18403
-4.882139,9,109.191288
-4.161388,9,109.198277
-4.782428,9,109.205284
-7.733635,9,109.212284
-7.791221,9,110.190002
-3.811067,9,110.198121
-3.681386,9,110.206122
-2.475236,9,110.213121
-6.300242,9,110.22011
-7.08101,9,110.227126
-2.356521,9,110.23411
-8.481192,9,110.24111
-8.02079,9,110.250117
0.965848,1,110.251129
-7.456667,9,111.30848
-7.927705,9,111.315483
-8.002017,9,111.323475
-8.394146,9,111.33148
-8.962562,9,111.338491
-8.068223,9,111.34648
-8.041222,9,111.354512
-3.303228,9,111.361511
-2.313835,9,111.369489
-8.922481,9,111.377469
-6.435386,9,112.409602
-8.952219,9,112.417595
-4.927723,9,112.424599
-8.402214,9,112.431593
-2.113194,9,112.438593
-7.742927,9,112.445596
-4.102358,9,112.45259
-4.405385,9,112.46059
-7.712244,9,112.46759
-1.746173,9,112.474593
-5.034906,9,113.454933
-7.801077,9,113.46294
-8.308197,9,113.469946
-5.745429,9,113.477931
-8.238798,9,113.484981
-6.704171,9,113.492996
-8.751233,9,113.500154
-6.544152,9,113.508138
-8.347569,9,113.515136
-5.36883,9,113.523154
-8.54398,9,114.586075
-7.897887,9,114.593073
-2.00909,9,114.599617
0.876938,1,114.601666
-8.77549,9,114.609681
-3.930163,9,114.617667
-5.049885,9,114.62966
-6.30819,9,114.638674
-2.427992,9,114.648668
-4.030105,9,114.659674
-3.232025,9,115.708275
-8.901993,9,115.716275
-7.901929,9,115.724282
-7.994566,9,115.731292
-7.519522,9,115.738282
-8.601993,9,115.746282
-6.28443,9,115.753273
0.814293,1,115.755292
-8.915237,9,115.763273
-7.493671,9,115.770268
-6.71751,9,116.834659
-8.597919,9,116.848753
-7.272164,9,116.863749
-7.49476,9,116.879758
-8.13289,9,116.895819
-5.958272,9,116.911931
-5.064422,9,116.928677
-7.807249,9,116.943672
0.817045,1,116.947674
-6.48643,9,116.964672
-6.593498,9,118.858803
-4.829392,9,118.871804
-6.526613,9,118.885804
-8.199585,9,118.899939
-8.896572,9,118.913707
-8.075816,9,118.926713
-7.303285,9,118.941711
-1.898199,9,118.955714
-8.961352,9,118.972323
-8.015121,9,118.98568
-8.933065,9,120.840359
-8.101561,9,120.853362
0.881243,1,120.857359
-7.104454,9,120.870363
-6.306464,9,120.88436
-5.497659,9,120.898504
-8.088219,9,120.912228
0.834067,1,120.916231
-8.564984,9,120.931227
-2.348166,9,120.945227
-6.5495,9,122.829486
-2.866215,9,122.844488
-8.818785,9,122.858489
-8.750119,9,122.872489
-7.794253,9,122.886444
-6.515044,9,122.901486
-6.244919,9,122.915041
-8.231361,9,122.929178
0.956342,1,122.935177
-5.674429,9,122.950176
-5.741508,9,124.827117
-8.871948,9,124.841117
-2.91641,9,124.855112
-2.7685,9,124.868119
-8.989496,9,124.882118
-8.515972,9,124.895118
-8.976942,9,124.910175
-4.059567,9,124.924375
-8.63323,9,124.937375
-8.407575,9,124.951375
-8.158469,9,126.748231
-4.163432,9,126.762365
-3.229078,9,126.776859
-2.622809,9,126.790843
-6.683461,9,126.804912
0.968071,1,126.807925
-4.481894,9,126.821487
-8.938301,9,126.835478
-6.301943,9,126.849493
-7.254231,9,126.863492
0.87517,1,128.741126
-2.243872,9,128.754136
-8.844724,9,128.769351
-4.512403,9,128.783583
-5.26437,9,128.797583
0.849299,1,128.800584
-7.074002,9,128.814734
-5.651079,9,128.828456
0.890886,1,128.832457
-8.432498,9,128.845462
-7.085753,9,130.700559
-8.401431,9,130.714625
-4.82818,9,130.728729
-7.13881,9,130.741718
-7.479795,9,130.755725
-6.503389,9,130.771901
-8.864974,9,130.786046
-2.066551,9,130.801048
-3.217738,9,130.81611
-8.038779,9,130.83069
0.960388,1,132.683458
-4.115671,9,132.697459
-8.725319,9,132.711457
-7.769467,9,132.725595
-6.565721,9,132.738376
-3.067902,9,132.752371
-3.149459,9,132.767874
-7.638442,9,132.782281
-7.554843,9,132.796278
-8.405161,9,132.809274
-7.370819,9,134.650074
-8.122175,9,134.664069
-8.855591,9,134.67807
-4.513768,9,134.693072
-7.610677,9,134.708078
-7.659316,9,134.721209
-5.027044,9,134.735394
-5.523171,9,134.74839
-7.373564,9,134.763406
-2.816573,9,134.777805
-8.492421,9,136.671741
-6.022559,9,136.685751
-8.998797,9,136.698739
-6.889365,9,136.712745
-8.11175,9,136.726887
-7.390069,9,136.740683
-5.425076,9,136.754666
-8.402401,9,136.76965
-8.894098,9,136.784565
-7.562644,9,136.798562
-5.055819,9,138.65718
-8.266391,9,138.672169
-4.934628,9,138.687185
-8.816331,9,138.701186
-7.938001,9,138.715189
-6.600738,9,138.728246
-6.961558,9,138.741256
-6.977044,9,138.755445
-7.748905,9,138.771638
-4.984739,9,138.786817
-6.62491,9,140.642344
-8.47395,9,140.655988
-7.191408,9,140.669981
-6.977043,9,140.682997
-7.108873,9,140.696982
-6.184951,9,140.710982
-8.293944,9,140.724997
-3.123666,9,140.738045
0.996311,1,140.742058
-8.166974,9,140.755651
-8.989731,9,142.669684
-7.400639,9,142.683681
-8.028157,9,142.697681
-2.425587,9,142.711692
0.836729,1,142.715695
-8.029179,9,142.729681
-8.257434,9,142.743765
-7.426776,9,142.757506
-7.777842,9,142.77309
-6.357901,9,142.787318
-4.6191,9,144.694919
-8.827011,9,144.708905
-2.030419,9,144.722918
-7.097372,9,144.735957
-5.798218,9,144.74949
-8.932065,9,144.764719
-6.848108,9,144.779453
-8.685479,9,144.793462
-8.408707,9,144.80747
-8.038134,9,144.820462
-8.905501,9,146.706315
-8.698233,9,146.721311
-8.996707,9,146.737365
-5.592196,9,146.751365
-5.481335,9,146.766681
-4.642534,9,146.780418
-6.143107,9,146.794403
-3.232641,9,146.808418
-4.714171,9,146.822411
-7.108459,9,146.835427
-7.17936,9,148.686431
-5.042208,9,148.699441
-4.22524,9,148.713438
-7.44467,9,148.732439
-7.334283,9,148.745486
-5.796455,9,148.761108
-8.536664,9,148.775124
-6.572157,9,148.789113
-5.972012,9,148.803129
-5.302052,9,148.817113
-2.496123,9,150.720065
-6.31917,9,150.734062
-3.700993,9,150.747113
-7.634882,9,150.760788
-7.204887,9,150.776889
-4.132464,9,150.790891
-7.128014,9,150.803891
-3.403662,9,150.81789
-8.986521,9,150.831881
-2.944858,9,150.845945
-8.245123,9,152.718615
-6.805616,9,152.731611
-8.956237,9,152.745605
-7.506507,9,152.760322
-3.056225,9,152.774473
-3.478874,9,152.788517
-6.027853,9,152.80253
-4.00634,9,152.816521
-2.996828,9,152.83053
-7.309781,9,152.844517
-7.545316,9,154.689944
-1.933957,9,154.703951
-7.392153,9,154.718961
-7.502774,9,154.731957
-7.980679,9,154.745951
-8.494925,9,154.760155
-4.080323,9,154.774141
-8.981187,9,154.788191
-7.536848,9,154.801204
-5.631195,9,154.815198
-8.561907,9,156.648414
0.908904,1,156.651492
-2.837997,9,156.664488
-4.935478,9,156.679072
-4.952515,9,156.693072
-7.819095,9,156.707079
-4.67697,9,156.72107
-1.907894,9,156.735083
-5.53475,9,156.748073
-8.967258,9,156.763294
-4.512835,9,158.652342
-7.687559,9,158.668398
-6.662315,9,158.68203
-7.31976,9,158.69603
-5.96603,9,158.710034
-7.010639,9,158.723037
-6.909154,9,158.737041
-8.145132,9,158.751041
-7.468916,9,158.766322
-6.268926,9,158.780702
-6.819808,9,160.651092
-7.262763,9,160.665172
0.840644,1,160.668162
-6.60349,9,160.681776
-5.613863,9,160.694836
-8.713802,9,160.708836
-8.953863,9,160.722757
-6.237257,9,160.736757
-8.688614,9,160.749739
-7.630837,9,160.765508
-6.188961,9,162.672972
-6.564495,9,162.686604
-2.00978,9,162.700598
-4.794095,9,162.714614
-8.50368,9,162.728614
-5.172683,9,162.742604
-2.519647,9,162.756249
-5.796579,9,162.771852
-8.070904,9,162.786157
-8.397483,9,162.800166
-6.838651,9,164.6192
-7.483496,9,164.628211
-3.44403,9,164.6412
-2.485194,9,164.6552
-4.751444,9,164.669248
-7.551182,9,164.683369
-6.783932,9,164.698359
-7.034226,9,164.711363
-8.9674,9,164.72536
-5.34231,9,164.739369
-2.076102,9,166.587143
0.944201,1,166.590143
-8.929589,9,166.604123
-8.501878,9,166.61814
-2.544544,9,166.632141
-8.806968,9,166.646145
-6.913088,9,166.660141
-7.125869,9,166.673185
-5.964042,9,166.686775
-4.27744,9,166.700769
-2.928622,9,168.539655
-8.10242,9,168.553661
-7.567754,9,168.567891
-8.955041,9,168.583576
-6.817634,9,168.597575
-5.883072,9,168.611583
-6.949865,9,168.625568
-7.313033,9,168.639584
0.048075,5,168.648582
-8.048264,9,168.663574
-8.894365,9,170.541029
-7.973597,9,170.555029
-8.720637,9,170.570222
-7.950715,9,170.584101
-7.235982,9,170.597736
-6.112511,9,170.611746
-8.914236,9,170.625746
-8.969086,9,170.63974
-6.302987,9,170.653739
-8.713388,9,170.66774
-7.88546,9,172.611657
-6.518666,9,172.625665
-8.269758,9,172.639674
-1.966198,9,172.653679
-8.010005,9,172.666674
-7.558016,9,172.680722
-8.735431,9,172.694882
-5.502175,9,172.707863
0.965893,1,172.711878
0.901363,1,172.714867
-5.906088,9,174.395409
-6.205856,9,174.4054
-6.392959,9,174.418402
-7.916049,9,174.432409
-5.615843,9,174.445402
-8.606672,9,174.459402
-7.994529,9,174.473413
-8.288911,9,174.486456
-7.775742,9,174.50003
-2.970179,9,174.514038
-8.298483,9,176.20875
-1.992616,9,176.222749
-5.257428,9,176.235749
0.907986,1,176.239747
-2.53892,9,176.252732
-8.713509,9,176.266749
-6.330617,9,176.279741
-8.202489,9,176.293791
-5.416366,9,176.307379
-8.25204,9,176.321377
-8.872978,9,178.128846
-8.29784,9,178.142855
-8.316345,9,178.156855
0.824762,1,178.159859
-7.351221,9,178.17386
-2.982527,9,178.186902
-2.47231,9,178.201331
-7.706286,9,178.214331
-8.585156,9,178.228331
-6.254676,9,178.242324
-5.188234,9,180.074365
-7.034881,9,180.087407
-6.848515,9,180.101923
-8.851215,9,180.114971
-3.456717,9,180.128964
-6.206362,9,180.142981
-6.436765,9,180.155972
-2.301912,9,180.170973
-8.993915,9,180.183962
-4.94198,9,180.198045
-6.793705,9,182.113449
-6.708017,9,182.128449
-6.275028,9,182.143449
0.816852,1,182.148449
-8.983148,9,182.165442
-3.59216,9,182.180449
-5.657246,9,182.194506
-4.578102,9,182.207979
0.991666,1,182.210974
-5.99281,9,182.218971
-4.152145,9,184.104548
-8.519428,9,184.11816
-7.564995,9,184.132162
-8.538402,9,184.146169
-7.787407,9,184.160173
-7.318119,9,184.17316
-7.88747,9,184.187163
-6.769366,9,184.202238
-2.6879,9,184.217813
-5.006463,9,184.232804
-8.318162,9,186.2628
-4.811405,9,186.276808
-5.239711,9,186.291809
-8.458257,9,186.30694
-7.277875,9,186.320708
-5.773386,9,186.333709
-7.197243,9,186.348712
-7.767703,9,186.362708
-6.426494,9,186.376714
-4.293917,9,186.39163
-2.950402,9,188.294236
-4.014107,9,188.302302
-6.527491,9,188.309301
-7.500819,9,188.316302
-8.421881,9,188.32448
-6.881931,9,188.33148
-8.223125,9,188.344489
0.952502,1,188.348484
-8.895549,9,188.363489
-7.784661,9,188.378489
-7.458554,9,189.966746
-4.248008,9,189.976714
-6.710789,9,189.984751
-3.198528,9,189.992739
-4.241844,9,189.99965
-8.808034,9,190.008759
-5.282358,9,190.016775
-5.539534,9,190.02549
-7.706831,9,190.033476
0.992621,1,190.035479
