#{"t_start": 1735009299.0923617, "env_id": "GraspEnv_v3"}
r,l,t
-1.507687,6,178.257007
-11.350446,14,178.282981
-1.758452,7,178.295977
0.246915,2,178.300972
0.848826,1,178.302977
-10.863776,14,178.328632
-8.482376,14,179.406916
-7.382343,14,179.431121
-10.419194,14,179.457121
-3.321767,7,179.470117
-11.15076,14,179.493126
-7.313646,14,179.518161
0.902952,1,179.520168
-0.194039,3,179.526308
-11.698825,14,179.554312
-6.918536,13,179.576305
-4.810082,8,180.62548
-8.521138,14,180.649058
-0.695794,3,180.65505
-12.366434,14,180.678052
0.349135,2,180.683059
-9.044755,14,180.706051
-7.528547,14,180.729255
-7.81208,14,180.75521
-10.808492,14,180.779215
-12.032997,14,180.80321
-3.632554,7,181.839168
0.365212,3,181.846215
-3.998516,8,181.865181
-0.117685,3,181.872176
-12.97211,14,181.900205
-9.995277,14,181.926253
-12.204903,14,181.9534
-10.169759,14,181.982407
-0.736605,5,181.992398
-6.248343,12,182.017448
-5.730833,14,183.20651
-10.966305,14,183.232711
0.934485,1,183.235715
-3.837414,8,183.250722
-8.188121,14,183.278708
-11.135683,14,183.304711
-2.497221,7,183.317764
-12.853807,14,183.343866
0.887708,1,183.345861
-3.081277,8,183.360856
-1.934279,4,184.440239
0.828903,1,184.443223
0.925709,1,184.446201
-0.108133,3,184.452194
-2.39475,6,184.465201
-5.954308,13,184.4872
-12.356044,14,184.51221
0.982517,1,184.515209
-4.713059,11,184.533294
-10.307692,14,184.55772
-13.396182,14,185.670957
-12.529639,14,185.696963
-8.901504,14,185.720966
-12.920629,14,185.745286
0.495053,2,185.750293
-12.984176,14,185.774327
-0.90172,3,185.780291
-5.288759,12,185.8033
-10.966799,14,185.826408
-9.94114,14,185.850629
-11.931882,14,186.993963
-9.431476,14,187.018962
-11.918769,14,187.045194
-1.156624,4,187.054201
-7.13037,14,187.079188
0.881038,1,187.081204
-7.343218,14,187.107188
-9.571042,14,187.132231
-6.668687,14,187.156503
-2.940692,9,187.173517
-9.751401,14,188.300527
0.239131,3,188.306509
-3.526017,8,188.322548
-9.631459,14,188.347677
-13.883979,14,188.375683
-13.353033,14,188.399682
-0.497873,4,188.408687
-13.956066,14,188.434805
-12.873696,14,188.462919
-7.654858,14,188.48692
-0.68965,4,189.624999
-12.196089,14,189.65218
0.946792,1,189.654191
-1.068611,4,189.662212
-6.132836,14,189.68718
-9.421353,14,189.71518
-9.028541,14,189.739226
-7.980231,14,189.767448
-7.964685,14,189.796476
-12.169802,14,189.824476
-3.259588,9,190.955886
-0.902311,4,190.964919
-8.643935,14,190.989881
-4.885387,10,191.010899
-5.962434,9,191.02688
-1.239929,6,191.037927
-9.034478,14,191.066095
-10.589325,14,191.091097
-10.812511,14,191.11609
-13.332233,14,191.142148
-11.917889,14,192.233739
-5.810731,9,192.251099
-7.953666,14,192.275069
-2.227111,5,192.285084
-3.812757,6,192.296099
0.838566,1,192.298074
-3.844472,6,192.30908
-1.201473,4,192.316069
-12.113786,14,192.34014
-9.938682,14,192.366292
-10.992284,14,193.515196
0.993721,1,193.518196
-2.658574,7,193.530187
-13.122811,14,193.5544
-1.896071,5,193.563377
-12.102822,14,193.586375
-10.118749,13,193.608381
-3.052891,6,193.618372
-10.079804,14,193.642469
-12.42826,14,193.666616
-7.918033,14,194.811343
-10.568812,14,194.837343
0.832132,1,194.839337
-12.313372,14,194.866557
-7.242805,14,194.892557
-9.077035,14,194.920559
0.556425,2,194.927575
-11.774824,14,194.95264
-12.210411,14,194.977804
0.134814,4,194.984804
0.976042,1,196.079942
-3.122694,6,196.091941
-0.892726,5,196.106976
-8.108845,14,196.140942
0.912111,1,196.145003
-13.728343,14,196.183452
-12.107316,14,196.215792
-8.954502,14,196.250488
-3.535499,7,196.266968
0.972205,1,196.269961
-9.447318,14,197.482272
0.939497,1,197.485288
-3.673967,7,197.500295
-2.912163,6,197.511255
0.740244,2,197.516262
-10.491731,14,197.540284
-9.485459,14,197.565927
0.909673,1,197.568927
-0.087259,3,197.574927
-0.862245,4,197.582925
-2.314428,5,198.637747
0.56802,2,198.641742
-2.552525,6,198.651791
-1.041118,3,198.657788
-1.096485,3,198.664042
-0.10618,4,198.67206
-1.551255,5,198.682044
-3.76699,11,198.700042
-9.174223,14,198.72405
-10.35558,14,198.747085
-12.390882,14,199.80436
-12.053594,14,199.82837
-8.482487,14,199.852441
-10.126674,14,199.875582
-1.793811,6,199.886582
-13.275994,14,199.909582
0.869479,1,199.912598
-0.654545,5,199.921589
-1.182461,4,199.928611
-7.85255,14,199.951627
-11.719543,14,201.020854
-13.835823,14,201.046825
-13.455747,14,201.072034
-5.5142,11,201.092
-10.338484,14,201.116996
-12.19916,14,201.14
-9.582816,14,201.165062
-12.466519,14,201.189343
-11.908673,14,201.214338
-4.403871,12,201.23538
0.262345,2,202.30769
-11.472718,14,202.332689
-7.816147,14,202.35774
0.175202,3,202.363769
-7.020809,14,202.387882
-11.377297,14,202.410887
-1.610466,6,202.420876
-0.612703,3,202.426878
-13.934913,14,202.450887
-7.123966,14,202.47614
-11.013644,14,203.52026
-9.972753,14,203.543261
-5.980791,10,203.55931
-12.332524,14,203.58248
0.188535,2,203.587476
-8.751435,14,203.610463
0.852033,1,203.613463
-11.341754,14,203.636459
-12.877674,14,203.659515
0.87125,1,203.662513
0.855905,1,204.693855
-5.656639,8,204.707866
-10.043252,14,204.730895
-3.307019,8,204.744866
-2.822902,6,204.756874
-8.316839,14,204.781066
-13.172383,14,204.80505
-9.083966,14,204.828043
-1.539241,7,204.840036
-2.624178,9,204.856043
-12.304686,14,205.916556
-3.894367,9,205.932566
0.949398,1,205.935579
-4.495356,11,205.95555
-0.797926,5,205.964653
-0.494948,3,205.970605
-8.608895,14,205.996136
-10.666815,14,206.021109
-9.292105,14,206.045111
-0.102294,4,206.054104
-11.630655,14,207.12586
-10.351275,14,207.155887
-0.667903,3,207.161848
0.251136,2,207.166941
-4.218471,9,207.183171
-8.611637,14,207.208147
-11.197112,14,207.232128
-5.093285,8,207.246122
-3.481213,7,207.260149
-4.530384,11,207.280315
-8.392518,14,208.353679
0.154801,2,208.358674
-7.482531,14,208.382889
-5.724607,11,208.401889
0.720397,2,208.405878
0.839104,1,208.408887
-3.006116,5,208.418887
-0.628946,4,208.425875
-3.998562,9,208.441882
-2.863983,7,208.45491
-10.701835,14,209.522308
-7.9348,14,209.54526
-5.24765,9,209.561261
-2.579789,7,209.57332
-0.873682,7,209.585487
-12.668911,14,209.609483
-9.28952,14,209.631522
0.969993,1,209.634527
-6.774837,12,209.654478
0.316353,3,209.660501
-0.992703,5,210.681372
-7.057798,14,210.704981
-13.859984,14,210.727984
-13.656706,14,210.751978
-3.020935,6,210.763978
-11.24607,14,210.788151
0.992391,1,210.791144
-1.410389,6,210.803177
-13.759372,14,210.831144
-4.306552,13,210.853152
0.82477,1,211.904489
-0.463126,3,211.910487
-12.086433,14,211.934498
-5.779548,14,211.958498
0.183803,2,211.963494
-9.71199,14,211.987546
-10.797742,14,212.011213
0.964661,1,212.014206
-4.0985,6,212.026201
-0.21494,3,212.032208
-8.111492,14,213.170566
-3.722553,10,213.187639
-11.000662,14,213.21325
-13.086811,14,213.23825
0.870536,1,213.242254
-10.306291,14,213.267243
-11.99097,14,213.290877
-12.087446,14,213.316927
-9.840701,14,213.34093
-2.895145,7,213.353921
-0.472878,3,214.517379
-1.73756,5,214.528391
-11.325816,14,214.558374
-2.479486,8,214.576604
-11.335313,14,214.607325
-11.711358,14,214.633316
-9.787612,14,214.658306
0.952104,1,214.661313
0.606738,2,214.666304
0.956417,1,214.669304
-0.39017,3,215.835907
-2.600049,6,215.846932
0.823103,1,215.849911
-1.63576,4,215.857907
-7.078125,14,215.881967
-11.699025,14,215.906563
-12.775616,14,215.931571
-12.002714,14,215.956559
-11.150089,14,215.981607
-4.287367,10,215.999251
-7.05122,11,217.09958
-6.033427,12,217.120585
-8.232557,14,217.147599
-0.472227,4,217.155584
-12.586034,14,217.181587
-10.4681,14,217.20589
-1.937278,7,217.22086
-12.532417,14,217.244848
0.320109,2,217.248846
-11.723686,14,217.273863
-1.995713,4,218.53478
-3.209748,8,218.551756
-10.905608,14,218.580762
-3.4333,9,218.599841
-0.45271,4,218.608506
-9.275475,14,218.639499
0.010014,3,218.646506
-12.352252,14,218.6755
-2.103001,6,218.689552
-9.722966,14,218.717738
-1.592346,4,219.919738
-11.205507,14,219.94674
-9.102702,14,219.97474
-0.650021,5,219.98474
-4.465225,7,219.998786
-7.779806,14,220.022925
-3.920534,8,220.039897
-11.475086,14,220.069886
-13.731844,14,220.094948
-6.948958,14,220.122077
0.901433,1,221.722649
0.979573,1,221.726656
-1.727683,5,221.739671
-6.944599,14,221.772651
0.850061,1,221.776666
-12.115487,14,221.806795
-4.978018,12,221.831045
-0.058809,2,221.83608
0.08848,3,221.842038
0.946865,1,221.845068
-1.594193,6,223.026962
-0.169768,3,223.032961
-3.837391,10,223.051982
-11.547483,14,223.077965
-2.88518,8,223.093961
-4.461254,8,223.108021
-1.779222,5,223.11839
-9.160326,14,223.149402
-12.471228,14,223.174423
0.399157,2,223.17939
-1.582738,7,224.492009
-2.456698,7,224.506093
-0.68895,4,224.514246
0.60067,2,224.520265
-10.880987,14,224.550253
-13.62529,14,224.577253
-11.522608,14,224.60329
0.506838,2,224.60729
-8.524379,14,224.641401
0.881031,1,224.644406
-0.464461,3,226.329789
-1.543527,4,226.344813
0.848209,1,226.34979
-5.410712,11,226.385731
-0.721641,5,226.402779
-11.656961,14,226.447434
-2.415522,6,226.467438
0.181835,3,226.479423
-2.971846,6,226.499439
-13.021397,14,226.5461
0.007332,3,228.576359
-9.871156,14,228.619444
-12.971065,14,228.667119
-0.450106,3,228.679134
-10.240867,14,228.720391
-9.881271,14,228.769132
-11.718727,14,228.82187
-10.0907,14,228.868968
-4.316995,8,228.896948
0.435721,2,228.904981
-13.677257,14,230.837878
-13.655359,14,230.882887
-12.474323,14,230.930081
-13.64375,14,230.977069
-10.008055,14,231.02112
0.85847,1,231.026222
-12.366479,14,231.071221
-0.889729,4,231.086219
-10.556058,14,231.131377
-9.123523,14,231.176368
-2.778825,8,233.114475
-1.877052,5,233.133627
0.885639,1,233.138629
0.032532,2,233.147623
-11.641445,14,233.194629
0.989816,1,233.199623
-11.023591,14,233.245801
-0.696871,4,233.259797
-10.87523,14,233.303799
-0.210193,3,233.315805
-8.407979,14,235.128225
-10.037437,14,235.175048
-2.357249,8,235.207988
-10.713654,14,235.254821
-13.553467,14,235.300831
-3.134049,9,235.329997
-4.291648,10,235.364236
-13.045696,14,235.404284
0.910038,1,235.409311
-13.728049,14,235.455296
0.827235,1,237.37759
-8.911834,14,237.423626
-10.723751,14,237.469734
0.868399,1,237.474727
-7.660818,14,237.520832
-8.152812,14,237.566997
-8.249222,14,237.613026
-10.810698,14,237.660074
-10.298958,14,237.707061
-12.450611,14,237.754049
-0.369456,5,239.727669
-13.982313,14,239.77441
-4.93184,13,239.817419
-1.523612,5,239.836182
-6.121537,12,239.876317
-5.803474,8,239.903312
-1.392985,5,239.921457
-10.868746,14,239.968201
-2.781066,6,239.989202
-1.747815,6,240.010152
-13.179282,14,241.915098
-2.136056,7,241.938998
-5.233386,14,241.985003
0.089327,3,241.996
-12.195356,14,242.04187
0.895552,1,242.047868
-0.448956,4,242.06187
0.906326,1,242.067869
0.902834,1,242.072869
-10.174308,14,242.11887
-6.99872,14,243.959539
-8.441552,14,244.006534
-2.965899,5,244.024538
-0.049925,3,244.035701
-9.699009,14,244.081561
-9.633186,14,244.128763
-11.86388,14,244.160574
-9.523604,14,244.199575
0.19913,3,244.215603
-11.059123,14,244.262006
-3.793265,9,246.208008
-13.646436,14,246.256109
-8.35988,14,246.303081
0.840967,1,246.308074
-13.308659,14,246.354979
-8.150566,14,246.399976
-11.098204,14,246.445883
0.436461,2,246.453883
-1.16257,5,246.47188
0.632527,2,246.480881
-0.693253,4,248.296571
-11.069481,14,248.341699
-8.565208,14,248.387498
-7.197571,14,248.432622
-10.455687,14,248.479377
-11.688628,14,248.524379
-4.85461,12,248.563283
-8.157456,14,248.609282
0.868943,1,248.61529
-10.470614,14,248.661164
-2.201451,9,250.495538
-2.893443,8,250.522546
0.160112,3,250.53368
0.204023,3,250.545671
0.890976,1,250.550403
-11.419523,14,250.596402
-7.245783,14,250.64154
-1.045012,5,250.659275
-0.050601,4,250.673279
-9.376593,14,250.719277
-10.964797,14,252.416599
-12.788099,14,252.460508
-9.823194,14,252.504507
-10.364428,14,252.546637
-13.396439,14,252.571403
-10.219139,14,252.595401
-10.119556,14,252.635402
-10.859795,14,252.679384
-11.450119,14,252.724399
-6.386393,14,252.76841
-3.125342,8,254.745874
-0.731136,3,254.757633
0.98031,1,254.76364
-10.283026,14,254.808644
-3.116689,5,254.827636
-2.315879,9,254.857546
-12.797319,14,254.903546
-6.996403,14,254.94968
-0.370269,3,254.961467
-0.618615,3,254.973412
-11.764042,14,256.87657
-11.664913,14,256.921572
0.897573,1,256.927576
-9.950467,14,256.971477
0.000415,3,256.981482
-0.271065,5,256.999505
-12.218911,14,257.045624
-2.613371,8,257.073395
-6.564369,14,257.102398
0.310075,3,257.108396
-1.898497,6,258.950837
-13.662468,14,258.994582
-3.160786,10,259.013589
-0.917634,4,259.021589
0.956625,1,259.024587
-8.908694,14,259.05075
-6.507573,14,259.086592
0.829831,1,259.091599
-3.705156,7,259.115572
-7.451411,14,259.160597
-3.176734,9,261.145734
-1.00911,4,261.160502
0.83944,1,261.165499
-11.200452,14,261.2105
-7.646558,14,261.256634
-0.543879,5,261.274425
-8.533063,14,261.319424
-0.001261,3,261.331425
-2.397119,9,261.360343
-1.929609,4,261.375341
0.850443,1,263.470377
-12.953577,14,263.518395
-10.308825,14,263.564206
-13.511439,14,263.610203
-3.94343,8,263.638204
-12.732001,14,263.684111
0.163809,3,263.696105
0.318717,2,263.704109
0.96577,1,263.709109
0.888441,1,263.714111
-7.798078,14,265.859251
0.599976,2,265.867942
-13.581612,14,265.91686
-9.966228,14,265.966704
-10.013018,14,266.017716
-8.849087,14,266.068965
0.54967,2,266.077968
-0.075134,4,266.093964
-10.030021,14,266.142928
-13.499454,14,266.192835
-8.78557,14,268.498297
0.85502,1,268.503298
0.900398,1,268.50928
-4.195247,9,268.544297
-0.432305,4,268.560337
0.984341,1,268.565337
-13.093954,14,268.619464
-13.144539,14,268.671616
-10.188132,14,268.717608
-13.367185,14,268.772754
-11.047021,14,271.030955
-10.950924,14,271.084589
-6.541316,14,271.134588
-7.066783,14,271.191455
-12.273874,14,271.24944
-9.725805,14,271.311121
-11.820428,14,271.369178
-8.870856,14,271.422338
-11.26866,14,271.475633
0.94978,1,271.481624
